date,canasta_basica,combustibles,conflicto_bloqueos,conflicto_demandas_y_negociacion,desarrollo,divisas,minero_cooperativista,obras_publicas,productivo,salarios,sistema_financiero,transporte_tarifas,economia_negativo,economia_positivo
2025-12-15,1.0799,0.4427,1.0146,0.8632,1.0018,0.8347,0.4020,1.6064,0.6227,0.4462,0.9462,0.6263,35.9791,15.9124
2025-12-16,2.2919,1.2360,1.2044,1.2433,1.8981,1.7540,0.6135,1.8403,1.2520,0.7205,1.9732,0.9327,35.5955,15.3031
2025-12-17,1.8690,0.5404,0.8869,1.2980,2.2262,1.3191,0.5294,1.6139,1.1626,0.4254,1.9750,0.4874,30.2121,14.2002
2025-12-18,1.4991,4.1596,0.8702,2.7048,1.4645,6.1667,1.0913,1.4323,1.5798,1.1051,2.1840,2.8771,35.2468,6.4804
2025-12-19,2.6164,5.8172,0.8860,8.7461,1.9952,12.1785,1.1915,0.8964,1.2168,1.6170,2.3491,11.5813,39.4840,5.9612
2025-12-20,2.8708,3.5890,3.7789,14.0621,2.2582,5.7912,1.2874,0.8381,1.1426,1.5612,0.8367,7.9347,23.7193,14.6882
2025-12-21,1.8590,3.6248,1.8709,10.5604,0.9117,4.5187,1.4422,0.9134,1.7444,2.1425,1.4507,6.8227,23.9585,13.8137
2025-12-22,1.7857,2.9952,1.5583,11.1962,1.5695,4.9868,0.9399,0.6948,1.6918,1.0333,1.3551,7.7839,32.9169,9.8934
2025-12-23,1.9555,2.9395,5.8555,12.5143,1.3780,2.6735,2.3471,1.0981,1.0197,1.4613,0.4727,11.3366,21.6908,15.9486
2025-12-24,1.9760,1.9287,10.0389,8.5913,2.2844,3.6777,2.0862,1.1994,0.8817,1.2459,1.4452,8.3227,21.8621,12.7608
2025-12-25,2.7537,1.9861,4.3778,6.4003,2.8811,3.2823,1.3651,0.7834,1.1971,1.2873,0.9503,10.8060,31.5171,17.6113
2025-12-26,1.3209,1.5432,4.0300,9.2655,0.8519,2.8309,0.9000,0.8539,0.6364,3.2174,0.9521,3.0560,27.2137,14.5222
2025-12-27,0.5620,0.6927,2.0431,3.8753,1.4303,1.5971,0.6551,1.1773,0.5621,1.4489,0.8634,2.4287,20.3826,16.4508
2025-12-28,1.6590,0.6261,1.6811,3.0086,2.4877,2.4949,0.8948,1.1824,0.5414,0.4659,0.6416,1.4540,25.7160,9.0866
2025-12-29,2.0326,1.4155,1.1640,4.1222,1.8519,1.8793,0.4366,1.0291,0.8662,1.2522,0.9117,1.7660,20.4372,15.2984
2025-12-30,1.6481,1.7269,1.3907,5.4753,2.5922,2.5164,1.1139,1.5411,0.7075,2.3921,1.2970,3.3375,27.1081,13.0467
2025-12-31,2.0558,1.4160,2.9493,6.7281,2.2718,4.0323,1.1081,1.0743,1.3767,1.5184,1.4226,4.3097,18.1651,16.9481
2026-01-01,2.7733,1.9052,1.6236,8.4778,2.5282,3.4563,0.7493,0.9904,0.8575,1.1218,0.5893,3.5417,20.1278,10.8888
2026-01-02,1.9078,1.7953,1.1611,5.2094,1.6598,2.9859,2.2644,0.2661,0.5393,1.4145,1.0292,2.0449,27.6306,11.5235
2026-01-03,1.9269,0.8252,1.1004,5.8779,1.2243,2.1390,1.1220,1.7685,0.7942,1.2483,0.9747,2.2921,32.5780,12.1043
2026-01-04,2.3783,0.5374,1.1827,6.8333,0.9664,4.1284,1.7924,1.2689,1.1603,0.9173,0.6396,1.9972,35.9001,10.6418
2026-01-05,1.8321,0.3067,2.6530,9.0495,1.0588,2.5424,0.6563,1.3930,1.0502,1.0949,1.9651,3.8481,29.6967,10.7115
2026-01-06,1.7173,1.9638,8.9281,13.0172,1.5663,3.5678,0.7156,1.9032,1.0398,2.9994,1.5131,2.0099,30.7601,11.3593
2026-01-07,2.4660,2.5526,10.1270,9.8007,1.4047,3.1508,0.8985,1.1565,1.0860,2.3534,0.8173,2.1123,32.3459,7.9995
2026-01-08,2.0844,2.4719,8.6195,11.9920,1.9112,2.7634,0.8650,1.2130,1.2831,1.9450,1.1305,3.1983,32.7245,6.2999
2026-01-09,1.6360,1.4351,9.8254,10.0490,1.8556,2.6689,0.8640,1.8522,1.3657,1.7918,0.8524,2.7528,27.7679,7.9941
2026-01-10,1.9085,0.9647,9.5652,9.1463,1.5755,1.8204,0.6290,1.6800,0.9611,0.8923,0.5524,2.7804,29.5686,11.5931
2026-01-11,1.3392,1.2695,13.0082,7.0308,1.1477,1.4571,0.6699,0.9657,0.9828,1.4428,0.9492,1.1539,33.9405,7.3746
2026-01-12,2.7554,3.1928,11.0545,17.4430,1.8059,2.3965,0.7272,0.9699,1.1571,2.5226,1.4930,1.2009,22.4249,11.0855
2026-01-13,1.4585,1.5929,9.5266,10.6399,1.8569,3.9114,0.7602,1.4572,0.9563,2.8094,1.3339,1.8557,17.8485,20.0099
2026-01-14,1.2908,1.6043,3.1598,7.0042,4.4594,2.6305,0.5869,1.8084,1.3768,2.8047,3.7550,1.4023,17.6140,25.1177
2026-01-15,1.6705,2.6868,1.9837,2.0940,4.2662,2.5854,0.6899,1.6560,2.6635,1.5676,3.1664,2.9345,31.2656,13.2430
2026-01-16,2.9188,1.4025,2.1008,2.1454,3.3547,1.3823,0.6398,2.0389,1.6375,1.2075,1.1458,2.2896,27.3746,18.4549
2026-01-17,3.8618,1.7088,1.8576,1.7323,2.4074,2.1375,0.9501,2.1844,2.3465,0.9491,0.9930,2.8833,24.4013,15.9440
2026-01-18,2.1885,1.1281,2.3017,2.2884,1.9615,2.2195,0.9164,1.4362,1.5185,1.5086,1.4086,0.5016,19.5083,12.8559
2026-01-19,2.5319,0.7254,2.5739,0.9732,1.6506,1.3973,0.6681,1.7477,0.6769,0.5671,0.3374,1.2499,28.8095,11.1305
2026-01-20,1.7287,1.9188,2.0325,1.2705,2.1767,2.1235,0.6860,1.4294,0.7418,2.1948,0.9484,1.3716,36.0125,11.7747
2026-01-21,2.2296,1.0587,1.9523,1.4299,1.8813,3.0486,0.5516,1.3646,1.2221,2.4918,1.3191,1.5472,25.9238,11.2955
2026-01-22,1.9453,1.1153,1.5152,1.9513,3.5920,1.8801,0.5911,2.1661,1.4116,2.5757,1.5343,1.8256,29.7468,14.8000
2026-01-23,1.7563,0.9180,1.3950,2.5560,2.2488,1.3272,0.7885,1.8260,1.7862,1.1357,1.2623,2.7337,31.9671,9.2254
2026-01-24,2.0969,1.1265,2.0140,1.8059,2.0299,1.5570,0.3002,1.2158,1.3120,2.0341,1.1924,1.6876,25.8025,16.0158
2026-01-25,1.9086,1.0417,1.5155,1.7844,2.4140,2.6314,0.6829,1.2131,1.3505,1.1897,1.9431,2.3841,19.0680,8.8575
2026-01-26,1.8326,0.5175,1.4738,0.6050,0.4354,2.1046,0.6675,0.8110,1.0284,2.6668,1.4776,6.2197,28.2271,10.5698
2026-01-27,1.6518,0.6694,0.9955,1.4699,2.2273,5.3195,0.5819,2.1102,1.4040,1.7789,3.6296,4.9200,27.8366,14.5385
2026-01-28,1.5979,0.5991,1.2620,0.9885,2.2568,2.8959,0.4529,1.8045,0.9291,1.0865,2.1177,4.0873,29.3250,12.4658
2026-01-29,2.3797,0.3789,0.7835,1.5990,3.2276,2.8792,0.6302,2.4440,1.6163,1.8288,1.5514,3.9578,25.6406,13.8070
2026-01-30,1.7638,0.3968,0.7982,1.2238,2.8457,3.0536,0.5016,1.8964,0.9361,1.7399,1.0192,3.2076,26.4646,19.4971
2026-01-31,1.7446,0.5681,0.6825,1.8251,2.8799,2.5291,0.8371,1.7592,1.4437,1.5014,1.3308,7.3857,21.9525,21.6914
2026-02-01,1.5263,2.4047,0.6799,2.1318,1.7370,3.3364,1.0745,2.6946,2.7084,1.6982,2.7395,4.4164,21.6673,20.8190
2026-02-02,1.2629,0.7811,0.4967,1.7435,2.4103,1.9631,0.8339,2.8663,0.9881,0.8776,1.4713,2.9354,22.8791,27.7966
2026-02-03,1.2218,3.7072,0.8431,1.5971,3.1486,2.8184,0.8333,1.4427,1.4411,0.6057,1.0701,2.3576,15.3217,25.9083
2026-02-04,1.4427,4.5739,0.5006,1.8383,2.8445,2.4710,1.0276,1.5555,1.5690,0.6037,0.9172,2.7597,17.9705,14.9800
2026-02-05,1.4272,6.3658,1.8919,2.3042,4.0421,2.4184,0.6455,2.0887,1.0768,0.6758,0.9337,1.1357,27.3874,20.9385
2026-02-06,1.0967,6.1038,2.4449,2.3820,2.7286,1.7153,0.4988,1.5474,1.4105,0.9487,1.7243,0.9656,25.9843,12.5004
2026-02-07,1.0468,6.5939,1.3108,1.9583,3.4236,1.7435,1.0493,1.6014,1.1057,1.1858,3.0832,0.6458,25.5923,13.5111
2026-02-08,1.6656,4.8111,0.7080,2.3260,3.0003,1.1412,0.8719,2.3382,2.4213,0.5513,1.5527,0.9223,32.9801,8.8304
2026-02-09,0.8104,2.0763,0.8468,0.9202,2.0126,1.3489,1.0478,2.5798,0.7523,0.8167,1.5272,0.8002,27.0878,11.3199
2026-02-10,0.8399,4.4852,1.4649,3.2755,2.4523,1.5767,1.2698,2.3500,1.2445,1.2046,1.6828,1.8599,30.6668,11.0860
2026-02-11,1.5431,3.7334,0.7253,2.3840,2.8293,1.8709,1.1045,1.7110,1.0090,0.8265,0.7758,1.8315,25.1711,9.9704
2026-02-12,1.1198,3.8948,1.0687,2.0939,2.9077,2.0780,1.5437,1.4600,0.9675,0.9500,1.5225,0.9532,29.9753,14.2758
2026-02-13,1.5910,4.7380,1.1393,2.6917,2.5567,1.5280,1.1302,1.1527,1.9227,1.0102,0.8582,0.6073,23.6563,9.5956
2026-02-14,1.5691,4.1759,4.3335,3.8078,1.3137,1.1295,1.3446,0.9698,1.5227,0.6453,1.0644,0.6443,28.5917,11.5141
2026-02-15,1.2227,3.0416,0.9495,0.9145,0.6925,1.7579,1.1759,1.3367,1.5786,0.5652,0.9459,1.6749,30.0234,6.9741
2026-02-16,1.5768,3.2863,1.0288,0.4227,1.0273,1.8103,0.7175,1.0584,1.6823,0.7485,1.5939,0.4137,35.9476,8.3040
2026-02-17,1.5178,2.2963,4.2663,0.5552,1.6410,1.0887,0.4461,0.5195,0.1575,0.3392,0.8963,0.2914,15.4812,9.4966
2026-02-18,0.5181,2.1961,1.1593,0.5714,2.2598,1.8769,0.8991,2.4629,0.9871,0.9177,0.8380,0.4488,17.1065,18.4382
2026-02-19,1.2747,1.6609,1.0096,0.9801,3.6144,3.7328,1.2322,2.1839,1.6409,0.5559,1.6629,0.5605,15.1617,14.8617
2026-02-20,1.3634,2.6528,0.6926,2.4196,5.0916,2.8328,3.0092,1.6684,2.8939,1.0935,1.8925,0.9304,16.1798,19.0083
2026-02-21,1.2230,5.2463,1.0540,2.8555,3.1919,1.1086,1.0649,1.9656,1.9108,0.7211,0.9328,0.5933,17.1879,16.7781
2026-02-22,0.8251,1.8686,1.1472,1.6974,1.5159,1.3321,0.7811,1.2777,1.9570,0.5316,0.6601,0.5342,30.8510,8.1408
2026-02-23,1.1110,1.7156,1.5959,0.6401,1.7787,0.7071,0.7968,3.2774,0.7190,0.7247,0.4309,0.5669,28.6949,10.7890
2026-02-24,0.8514,3.7614,0.9609,2.3621,2.1614,1.0741,0.8927,1.5908,1.9501,1.4274,1.0716,0.7245,25.0981,16.3293
2026-02-25,0.9440,2.1599,0.8523,1.8399,2.5419,1.7263,1.0510,3.4744,0.9755,1.1901,1.4498,0.9096,20.4708,15.2567
2026-02-26,1.4145,3.7613,0.8882,4.1735,2.0250,1.6188,1.2029,2.4792,0.6654,1.1634,1.7158,1.0876,19.6630,26.1037
2026-02-27,1.1933,3.1378,0.5103,2.0544,4.0950,1.1698,1.0350,4.0716,1.3336,1.1179,2.1555,0.7430,24.6934,27.8538
2026-02-28,1.2426,2.4063,0.9598,1.2576,2.0139,1.0543,0.5626,2.7461,1.7269,1.1087,1.6595,0.5340,38.1878,7.2285
2026-03-01,1.3873,0.1490,0.7794,0.8672,0.9278,0.7440,0.9532,1.0645,0.7767,0.5663,1.8030,0.6154,23.4068,8.0938
2026-03-02,0.8542,1.7470,0.9790,0.9179,1.6127,1.5269,1.1661,1.7565,1.3653,1.1125,1.0242,0.5440,27.6185,7.4048
2026-03-03,1.1839,3.9674,0.6990,1.7163,2.6529,1.6054,0.5225,1.8502,0.9773,0.5942,1.2255,0.6295,30.3336,9.1726
2026-03-04,1.6809,2.6174,0.9248,1.6875,3.6199,2.2622,0.7981,1.6071,1.1714,1.1725,1.0312,1.0837,22.4343,11.0384
2026-03-05,1.6751,3.3240,0.7506,2.6913,3.8671,2.6593,0.7250,1.4635,1.2591,1.3646,1.1232,0.6297,28.8746,13.0209
2026-03-06,1.7036,5.9335,1.6789,1.0538,2.5038,2.5937,1.1039,1.4357,1.7948,1.1649,1.0179,0.7752,25.9864,16.7114
2026-03-07,1.3223,5.2085,1.3344,1.7432,2.7083,1.2111,0.8992,1.4845,2.4594,1.0756,0.7395,0.9287,22.7687,27.7825
2026-03-08,1.5464,2.8253,1.1211,1.2310,3.0648,0.9833,0.9033,0.8251,3.2329,1.1425,0.4592,0.6520,15.3872,28.3505
2026-03-09,0.9577,1.6341,2.6816,0.8548,2.3082,1.6360,1.4621,1.2349,2.6715,0.6891,0.8918,0.8820,28.3051,12.2573
2026-03-10,1.5218,3.0065,1.9099,2.0400,2.5348,2.0222,1.3166,1.5555,1.9516,0.8913,1.2008,0.7354,27.1528,11.4670
2026-03-11,1.2828,3.7861,2.6361,2.7353,3.2608,1.5611,0.9846,1.4353,2.2038,1.2440,0.7922,0.5696,25.7807,10.9023
2026-03-12,1.8995,2.3787,1.9098,1.7106,4.5723,1.3447,1.0836,1.7212,1.4061,0.9972,0.7426,0.2907,13.6698,14.3059
2026-03-13,1.6254,1.0985,2.4143,1.7781,2.7267,1.0130,1.1546,1.1506,1.7062,1.0830,1.0295,0.5328,25.1272,9.3955
2026-03-14,0.8048,2.0020,2.5095,1.1421,1.8580,1.5426,0.7794,1.9139,1.9653,1.0970,1.3010,0.7797,21.8357,13.0326
2026-03-15,0.9021,1.7837,1.0835,2.5705,3.7955,1.4574,1.4896,1.7983,1.8497,0.6812,1.2069,0.7601,13.4069,9.2256
2026-03-16,1.1158,3.0070,1.7206,1.6154,3.9023,1.2189,0.7440,1.7193,0.6521,0.8219,0.9644,1.4698,21.8469,10.0413
2026-03-17,1.2035,3.5747,1.9075,2.8495,2.8365,1.5316,1.0036,2.4381,1.2805,1.4429,0.8969,0.6350,36.5470,13.6531
2026-03-18,1.2061,1.9049,1.2689,1.4882,1.9010,1.4194,0.7263,2.1263,0.8597,1.4317,1.0653,0.6538,34.3749,9.9695
2026-03-19,1.3197,1.5192,1.4156,1.0344,2.6185,1.6150,0.5758,1.3965,0.5539,1.4393,1.2352,0.6211,29.2768,21.1848
2026-03-20,1.3150,1.6069,1.1189,1.3498,1.8726,1.0006,1.3487,1.4801,1.3534,1.4374,1.4098,0.5129,34.2874,12.7194
2026-03-21,1.4501,1.2611,0.9970,1.5084,1.8380,1.6725,1.1627,2.4256,1.1240,0.5557,0.9398,0.6159,19.6645,15.6883
2026-03-22,0.7023,1.0591,1.0686,1.6241,1.6264,0.8162,0.9873,1.5502,2.2679,0.4438,0.8012,0.3112,17.9898,13.3917
2026-03-23,0.4688,0.8078,0.7542,0.5224,1.7739,0.4820,0.5352,0.6426,0.7461,0.4462,0.3960,0.2534,26.7924,12.2851
2026-03-24,1.3834,1.5596,0.6520,1.6223,2.7513,1.4414,0.9364,1.6412,1.6554,1.2430,0.9795,0.3983,29.4587,18.6591
2026-03-25,1.7235,5.4084,3.1576,4.6240,1.7904,1.0799,1.1371,1.5050,0.8880,1.8566,1.4508,0.9274,30.4571,12.7118
2026-03-26,1.1896,6.6325,4.4285,8.4364,1.9965,1.3612,0.7430,1.6339,1.1986,1.4400,0.7482,0.9009,33.3031,12.5639
2026-03-27,1.3867,5.0189,3.1719,9.4327,1.5243,1.4176,0.6364,1.5943,0.8555,1.6438,1.1549,0.5964,28.8105,20.0245
2026-03-28,1.6967,4.8118,1.5804,2.6136,2.5210,2.0743,0.7936,1.7668,1.4431,0.9368,1.9800,0.2730,15.8582,19.8140
2026-03-29,1.6754,1.7723,3.3778,0.8773,2.1705,1.4844,0.6002,0.7813,1.9713,0.7101,1.1806,0.2256,18.6776,8.1916
2026-03-30,1.3899,3.4429,2.7495,1.4047,2.6752,0.7944,0.9926,2.0171,1.3897,0.5805,0.9880,0.5057,19.6844,10.1961
2026-03-31,2.2884,3.7204,2.0005,2.7831,3.9944,1.8435,1.3066,1.9940,1.5278,0.7319,1.3133,0.5454,26.7610,14.8963
2026-04-01,2.3439,2.9896,1.4702,2.7284,3.7714,2.1201,1.4088,2.9547,1.7595,2.4979,1.5116,0.7114,28.6775,11.3490
2026-04-02,3.0384,1.7860,2.1587,2.4872,2.2400,2.1446,1.3826,1.3526,1.3007,1.2936,0.9050,0.4254,25.8962,14.6147
2026-04-03,2.8934,1.1590,2.1266,1.6201,2.5056,3.0515,1.0942,2.3867,1.2309,1.8159,1.1692,0.4385,30.7459,20.0004
2026-04-04,2.9904,1.0841,3.1018,1.3717,1.2113,2.5350,0.8300,1.4275,0.3485,0.9917,0.7689,0.5834,29.3319,24.7042
2026-04-05,1.8912,1.0891,2.0422,3.0306,1.4211,3.2859,1.5220,1.4004,1.6093,1.1080,1.0685,0.2828,23.5340,27.5397
2026-04-06,0.8836,2.4953,3.0418,2.4839,1.3166,1.6274,0.8961,0.8823,2.0160,1.0309,0.5846,0.7149,25.7066,17.4529
2026-04-07,1.1441,2.6474,3.5410,4.1562,2.0161,4.7247,1.3789,2.2019,1.4573,0.7929,1.7450,0.6251,22.3722,18.1801
2026-04-08,1.1946,4.7877,3.8512,4.6933,1.4026,4.4271,1.0532,2.4090,1.6048,1.9312,1.4547,0.5415,16.1942,23.7615
2026-04-09,1.2231,4.2839,2.2386,2.5908,3.4314,1.7984,1.0210,2.8923,1.9939,1.8571,1.5439,0.6552,26.1509,17.7577
2026-04-10,1.4089,4.1595,2.1944,2.6364,2.5949,3.9279,0.9951,2.0657,1.3981,2.4231,1.3462,0.4329,20.9489,18.4592
2026-04-11,1.3401,3.1804,1.0026,1.6319,2.5604,2.0640,0.8584,2.1661,1.1171,1.2504,1.2284,0.3108,19.9333,26.5740
2026-04-12,1.8814,2.5281,1.2017,2.7595,2.7713,2.0875,1.5810,1.3443,1.7762,1.3060,1.4183,0.6143,15.4780,23.1352
2026-04-13,1.3476,1.2662,1.4072,1.7932,4.7129,2.2892,1.0362,2.0765,1.5432,0.6051,1.0211,0.5290,23.6730,11.9702
2026-04-14,1.0815,1.8521,0.6325,2.3554,2.8849,3.7848,0.9419,1.3595,0.8608,2.1640,0.7516,0.3216,24.8223,18.7228
2026-04-15,1.3910,2.2676,1.2175,3.5839,2.0501,1.5825,1.0511,1.8784,1.7851,1.3483,1.0317,0.5021,27.7200,14.1403
2026-04-16,1.2303,2.1619,3.7002,3.8738,1.2463,1.5737,1.1371,1.6937,1.4108,1.5671,1.0245,0.6197,30.0180,10.8777
2026-04-17,1.8539,1.8942,2.5242,3.4373,2.3579,2.6856,0.8761,2.1530,1.0106,1.7235,1.1482,0.9738,26.1981,20.7026
2026-04-18,2.2679,1.5195,0.7324,3.1082,2.7486,2.3941,1.0061,1.7088,1.2571,0.8953,1.1379,0.5972,25.3900,9.9644
2026-04-19,0.8286,1.4239,0.1304,2.4327,1.4894,1.7375,0.8143,2.2195,1.3706,0.5723,1.2274,0.5095,24.6610,10.4292
2026-04-20,0.6413,0.7174,0.5853,0.9922,3.2104,1.2156,0.8119,0.9418,1.1134,0.2853,0.5878,0.1850,23.7904,15.2443
2026-04-21,1.2660,2.9712,0.6806,2.5058,2.3742,1.8295,1.1758,2.0313,1.7819,0.7502,1.0208,0.3051,38.2448,9.5685
2026-04-22,1.0742,3.0034,2.1419,3.0203,1.6716,2.5842,0.8468,2.3435,1.3009,1.0155,1.5995,0.3442,43.5678,11.0633
2026-04-23,0.8447,4.8624,3.0169,3.1888,3.8613,2.9342,1.2398,2.2100,1.2551,1.6778,2.0081,0.6789,43.9033,7.9635
2026-04-24,1.3338,6.8483,2.5815,5.3465,3.4882,1.7199,1.8044,2.1606,2.0672,2.1777,2.3085,0.6043,31.5848,8.6520
2026-04-25,0.8661,5.9051,1.3516,5.3277,5.2904,2.1582,1.2611,2.0099,1.3601,1.5978,1.3069,1.0303,36.2634,15.0419
2026-04-26,1.7064,6.8621,3.9200,3.3928,1.9374,1.7545,0.9789,1.5542,2.0966,1.0074,1.0314,0.4341,36.4862,11.2906
2026-04-27,1.0111,4.0249,3.6246,3.3403,1.5834,1.8308,1.0901,1.3487,1.0651,1.5487,1.0205,0.9894,45.9700,8.0267
2026-04-28,1.6690,6.2792,3.8447,4.3318,1.5479,2.2888,1.2875,1.1996,1.4435,2.0742,1.3857,0.4387,33.2042,7.2269
2026-04-29,1.1284,1.9832,0.9470,5.8722,2.0267,4.2964,0.9476,2.0299,1.1091,2.9365,1.7378,0.4106,30.8499,11.3037
2026-04-30,2.0944,3.5171,1.7931,8.5940,2.3245,3.5940,1.0511,2.8559,1.0150,4.0980,1.7884,0.4797,34.1868,10.8070
2026-05-01,1.7074,2.4623,3.3309,7.8251,2.7910,3.6790,0.9474,2.0712,1.1200,3.1412,1.4064,0.8863,20.3911,14.0471
2026-05-02,1.3923,1.8890,1.9345,6.2422,2.2672,2.6537,1.7158,0.5803,1.2781,2.9586,0.7726,0.3621,31.8561,13.7503
2026-05-03,1.0059,1.0995,2.9673,8.0176,1.5064,2.6367,0.9865,1.8013,1.3255,0.8154,0.8498,0.4297,19.5866,16.5457
2026-05-04,0.9114,3.9023,5.8879,10.5986,2.0036,1.6280,0.6550,1.7337,0.7426,0.9370,1.3644,0.3398,21.5325,14.2574
2026-05-05,0.8423,2.9695,4.7843,8.7649,3.8434,2.5405,0.5784,2.2361,1.1772,1.7051,1.4359,0.7102,24.8266,10.2079
2026-05-06,0.8260,3.5033,6.2464,10.9886,2.3966,2.8062,0.4444,1.7936,1.4275,1.8954,1.5682,0.8562,25.0374,12.0572
2026-05-07,0.9790,3.6979,5.9940,10.8713,2.7727,3.2022,0.8583,1.4082,1.3463,2.2790,1.1394,0.3658,26.7759,11.8675
2026-05-08,1.0243,1.1488,4.4594,8.6249,4.0849,1.2122,0.7183,1.3179,3.3702,1.8690,1.3369,0.5528,20.2772,16.3918
2026-05-09,1.1968,1.4607,4.8563,7.7948,3.6131,1.4939,0.8216,1.3335,3.1054,1.5721,1.3364,0.3970,19.8009,7.5280
2026-05-10,1.5408,1.0144,3.7544,7.4196,6.9205,1.9674,0.7236,1.7773,2.0299,1.0651,1.6316,0.2436,20.8056,6.4529
2026-05-11,3.5450,1.3674,10.1521,6.0056,2.6822,1.6847,1.1517,1.7986,1.2978,1.5696,0.9017,1.0826,22.3881,10.5078
2026-05-12,3.9518,1.7582,10.7921,7.6103,2.3155,1.9235,1.1478,1.0308,1.1244,2.0301,1.1197,0.4219,17.6672,10.6533
2026-05-13,3.3229,1.8488,12.2065,8.5159,1.5462,2.3185,1.0905,1.1181,1.5843,1.2814,0.9514,0.6935,19.5142,17.7808
2026-05-14,2.4990,1.7435,15.9208,6.6886,1.6053,2.0554,1.2238,1.4266,1.6764,1.3047,0.6186,0.7405,23.8943,19.1026
2026-05-15,2.0228,1.6072,20.1848,6.2539,1.1853,1.3322,4.0100,1.3228,1.6199,1.5041,0.6868,0.4207,22.7196,11.8788
2026-05-16,2.3601,1.8217,17.3498,6.2481,1.7347,1.4661,1.9432,1.1514,1.5001,1.2321,0.6830,0.5860,19.6839,31.9826
2026-05-17,2.1605,1.5043,26.7000,7.2586,1.9310,0.7070,1.0724,1.0560,1.1551,1.7128,0.4966,0.6213,19.4175,22.0441
2026-05-18,2.9940,1.7449,21.4426,5.7010,1.1275,1.5561,2.0097,1.0720,1.1204,0.5714,0.3988,0.5691,8.0236,5.9948
2026-05-19,1.7908,1.8309,24.9743,4.9502,0.8707,1.1630,1.2288,1.4253,1.1533,1.3058,0.9118,0.9048,27.2884,3.9774
2026-05-20,3.0415,1.2021,16.8842,4.7807,1.1690,1.7165,1.1756,1.0449,1.7726,1.1632,0.6334,0.9069,36.6424,3.3198
2026-05-21,2.8292,1.7469,15.9519,6.0557,1.7385,1.5689,0.8607,1.2044,1.2886,0.8940,0.7539,0.7416,23.8795,18.2462
