departamento,fecha,componente,missing
cochabamba,2025-11-07,Granos y Hortalizas,59.0727
cochabamba,2025-11-07,Lácteos y Derivados,16.8215
cochabamba,2025-11-07,Panadería,19.6364
cochabamba,2025-11-07,Pastelería y Masas Típicas,16.1584
la_paz,2025-11-07,Abarrotes,6.4115
la_paz,2025-11-07,Bazar,0.0101
la_paz,2025-11-07,Bebidas,13.2833
la_paz,2025-11-07,Carnes,4.8467
la_paz,2025-11-07,Congelados,5.8594
la_paz,2025-11-07,Cuidado Personal,10.9816
la_paz,2025-11-07,Cuidado del Bebé,3.2004
la_paz,2025-11-07,Cuidado del Hogar,13.6528
la_paz,2025-11-07,Fiambres,8.1403
la_paz,2025-11-07,Frutas y Verduras,10.1428
la_paz,2025-11-07,Granos y Hortalizas,0.0
la_paz,2025-11-07,Lácteos y Derivados,5.3391
la_paz,2025-11-07,Panadería,4.5924
la_paz,2025-11-07,Pastelería y Masas Típicas,7.0378
santa_cruz,2025-11-07,Abarrotes,3.4886
santa_cruz,2025-11-07,Bazar,4.689
santa_cruz,2025-11-07,Bebidas,1.6397
santa_cruz,2025-11-07,CUDADOS OTC,0.0
santa_cruz,2025-11-07,Carnes,3.4016
santa_cruz,2025-11-07,Congelados,14.6093
santa_cruz,2025-11-07,Cuidado Personal,3.4743
santa_cruz,2025-11-07,Cuidado del Bebé,12.7501
santa_cruz,2025-11-07,Cuidado del Hogar,5.2901
santa_cruz,2025-11-07,Farmacia Otc,0.0
santa_cruz,2025-11-07,Fiambres,9.2491
santa_cruz,2025-11-07,Frutas y Verduras,1.9413
santa_cruz,2025-11-07,Granos y Hortalizas,22.7502
santa_cruz,2025-11-07,Lácteos y Derivados,13.9925
santa_cruz,2025-11-07,Panadería,17.2698
santa_cruz,2025-11-07,Pastelería y Masas Típicas,29.2907
cochabamba,2025-11-08,Abarrotes,3.8009
cochabamba,2025-11-08,Bazar,1.2058
cochabamba,2025-11-08,Bebidas,4.3095
cochabamba,2025-11-08,Carnes,34.3911
cochabamba,2025-11-08,Congelados,5.7052
cochabamba,2025-11-08,Cuidado Personal,9.5812
cochabamba,2025-11-08,Cuidado del Bebé,7.3436
cochabamba,2025-11-08,Cuidado del Hogar,5.4928
cochabamba,2025-11-08,Fiambres,2.6947
cochabamba,2025-11-08,Frutas y Verduras,1.9961
cochabamba,2025-11-08,Granos y Hortalizas,59.0727
cochabamba,2025-11-08,Lácteos y Derivados,18.2746
cochabamba,2025-11-08,Panadería,23.0584
cochabamba,2025-11-08,Pastelería y Masas Típicas,17.373
la_paz,2025-11-08,Abarrotes,4.4744
la_paz,2025-11-08,Bazar,0.0101
la_paz,2025-11-08,Bebidas,7.5552
la_paz,2025-11-08,Carnes,5.7601
la_paz,2025-11-08,Congelados,1.4506
la_paz,2025-11-08,Cuidado Personal,9.4891
la_paz,2025-11-08,Cuidado del Bebé,1.9135
la_paz,2025-11-08,Cuidado del Hogar,12.1632
la_paz,2025-11-08,Fiambres,9.4588
la_paz,2025-11-08,Frutas y Verduras,10.1428
la_paz,2025-11-08,Granos y Hortalizas,0.0
la_paz,2025-11-08,Lácteos y Derivados,5.9827
la_paz,2025-11-08,Panadería,5.8092
la_paz,2025-11-08,Pastelería y Masas Típicas,6.4708
santa_cruz,2025-11-08,Abarrotes,2.6103
santa_cruz,2025-11-08,Bazar,4.689
santa_cruz,2025-11-08,Bebidas,1.4639
santa_cruz,2025-11-08,CUDADOS OTC,0.0
santa_cruz,2025-11-08,Carnes,3.4016
santa_cruz,2025-11-08,Congelados,14.34
santa_cruz,2025-11-08,Cuidado Personal,2.9809
santa_cruz,2025-11-08,Cuidado del Bebé,12.5192
santa_cruz,2025-11-08,Cuidado del Hogar,5.4305
santa_cruz,2025-11-08,Farmacia Otc,0.0
santa_cruz,2025-11-08,Fiambres,5.1246
santa_cruz,2025-11-08,Frutas y Verduras,1.9413
santa_cruz,2025-11-08,Granos y Hortalizas,32.4357
santa_cruz,2025-11-08,Lácteos y Derivados,13.8301
santa_cruz,2025-11-08,Panadería,21.7915
santa_cruz,2025-11-08,Pastelería y Masas Típicas,36.011
cochabamba,2025-11-09,Abarrotes,3.5865
cochabamba,2025-11-09,Bazar,1.2058
cochabamba,2025-11-09,Bebidas,4.312
cochabamba,2025-11-09,Carnes,26.4149
cochabamba,2025-11-09,Congelados,6.2457
cochabamba,2025-11-09,Cuidado Personal,4.584
cochabamba,2025-11-09,Cuidado del Bebé,7.2823
cochabamba,2025-11-09,Cuidado del Hogar,4.1491
cochabamba,2025-11-09,Fiambres,2.619
cochabamba,2025-11-09,Frutas y Verduras,1.9961
cochabamba,2025-11-09,Granos y Hortalizas,59.0727
cochabamba,2025-11-09,Lácteos y Derivados,17.2629
cochabamba,2025-11-09,Panadería,19.7946
cochabamba,2025-11-09,Pastelería y Masas Típicas,7.9726
la_paz,2025-11-09,Abarrotes,4.3078
la_paz,2025-11-09,Bazar,8.7958
la_paz,2025-11-09,Bebidas,9.1686
la_paz,2025-11-09,Carnes,5.7601
la_paz,2025-11-09,Congelados,1.4082
la_paz,2025-11-09,Cuidado Personal,9.0248
la_paz,2025-11-09,Cuidado del Bebé,1.2736
la_paz,2025-11-09,Cuidado del Hogar,10.7456
la_paz,2025-11-09,Fiambres,11.8592
la_paz,2025-11-09,Frutas y Verduras,10.1428
la_paz,2025-11-09,Granos y Hortalizas,0.0
la_paz,2025-11-09,Lácteos y Derivados,6.0692
la_paz,2025-11-09,Panadería,7.491
la_paz,2025-11-09,Pastelería y Masas Típicas,6.4708
santa_cruz,2025-11-09,Abarrotes,2.1749
santa_cruz,2025-11-09,Bazar,4.689
santa_cruz,2025-11-09,Bebidas,1.5053
santa_cruz,2025-11-09,CUDADOS OTC,0.0
santa_cruz,2025-11-09,Carnes,2.505
santa_cruz,2025-11-09,Congelados,14.34
santa_cruz,2025-11-09,Cuidado Personal,1.8558
santa_cruz,2025-11-09,Cuidado del Bebé,13.0175
santa_cruz,2025-11-09,Cuidado del Hogar,3.8097
santa_cruz,2025-11-09,Farmacia Otc,0.0
santa_cruz,2025-11-09,Fiambres,6.0436
santa_cruz,2025-11-09,Frutas y Verduras,1.9413
santa_cruz,2025-11-09,Granos y Hortalizas,32.4357
santa_cruz,2025-11-09,Lácteos y Derivados,10.5133
santa_cruz,2025-11-09,Panadería,11.4159
santa_cruz,2025-11-09,Pastelería y Masas Típicas,22.7612
cochabamba,2025-11-10,Abarrotes,3.4948
cochabamba,2025-11-10,Bazar,1.2058
cochabamba,2025-11-10,Bebidas,5.2547
cochabamba,2025-11-10,Carnes,19.2376
cochabamba,2025-11-10,Congelados,6.7761
cochabamba,2025-11-10,Cuidado Personal,2.2286
cochabamba,2025-11-10,Cuidado del Bebé,1.6019
cochabamba,2025-11-10,Cuidado del Hogar,4.4999
cochabamba,2025-11-10,Fiambres,2.8867
cochabamba,2025-11-10,Frutas y Verduras,1.9961
cochabamba,2025-11-10,Granos y Hortalizas,59.0727
cochabamba,2025-11-10,Lácteos y Derivados,21.1143
cochabamba,2025-11-10,Panadería,23.3299
cochabamba,2025-11-10,Pastelería y Masas Típicas,7.9726
la_paz,2025-11-10,Abarrotes,3.0608
la_paz,2025-11-10,Bazar,0.0101
la_paz,2025-11-10,Bebidas,5.0808
la_paz,2025-11-10,Carnes,21.7707
la_paz,2025-11-10,Congelados,2.3318
la_paz,2025-11-10,Cuidado Personal,6.2988
la_paz,2025-11-10,Cuidado del Bebé,0.7355
la_paz,2025-11-10,Cuidado del Hogar,4.5655
la_paz,2025-11-10,Fiambres,14.2179
la_paz,2025-11-10,Frutas y Verduras,8.6108
la_paz,2025-11-10,Granos y Hortalizas,0.0
la_paz,2025-11-10,Lácteos y Derivados,3.7512
la_paz,2025-11-10,Panadería,9.6482
la_paz,2025-11-10,Pastelería y Masas Típicas,6.4708
santa_cruz,2025-11-10,Abarrotes,2.2534
santa_cruz,2025-11-10,Bazar,4.689
santa_cruz,2025-11-10,Bebidas,1.6143
santa_cruz,2025-11-10,CUDADOS OTC,0.0
santa_cruz,2025-11-10,Carnes,2.3798
santa_cruz,2025-11-10,Congelados,15.3073
santa_cruz,2025-11-10,Cuidado Personal,2.1383
santa_cruz,2025-11-10,Cuidado del Bebé,13.0175
santa_cruz,2025-11-10,Cuidado del Hogar,3.8461
santa_cruz,2025-11-10,Farmacia Otc,0.0
santa_cruz,2025-11-10,Fiambres,6.498
santa_cruz,2025-11-10,Frutas y Verduras,1.9413
santa_cruz,2025-11-10,Granos y Hortalizas,10.2158
santa_cruz,2025-11-10,Lácteos y Derivados,11.2936
santa_cruz,2025-11-10,Panadería,12.5307
santa_cruz,2025-11-10,Pastelería y Masas Típicas,22.7612
cochabamba,2025-11-11,Abarrotes,3.5987
cochabamba,2025-11-11,Bazar,1.2058
cochabamba,2025-11-11,Bebidas,6.0142
cochabamba,2025-11-11,Carnes,38.7484
cochabamba,2025-11-11,Congelados,9.1233
cochabamba,2025-11-11,Cuidado Personal,2.7399
cochabamba,2025-11-11,Cuidado del Bebé,1.8147
cochabamba,2025-11-11,Cuidado del Hogar,5.6517
cochabamba,2025-11-11,Fiambres,2.8867
cochabamba,2025-11-11,Frutas y Verduras,1.9961
cochabamba,2025-11-11,Granos y Hortalizas,59.0727
cochabamba,2025-11-11,Lácteos y Derivados,24.0296
cochabamba,2025-11-11,Panadería,25.2935
cochabamba,2025-11-11,Pastelería y Masas Típicas,9.7985
la_paz,2025-11-11,Abarrotes,3.4873
la_paz,2025-11-11,Bazar,0.0101
la_paz,2025-11-11,Bebidas,5.9429
la_paz,2025-11-11,Carnes,26.1057
la_paz,2025-11-11,Congelados,5.5489
la_paz,2025-11-11,Cuidado Personal,6.7168
la_paz,2025-11-11,Cuidado del Bebé,1.1256
la_paz,2025-11-11,Cuidado del Hogar,4.5857
la_paz,2025-11-11,Fiambres,17.9139
la_paz,2025-11-11,Frutas y Verduras,8.6108
la_paz,2025-11-11,Granos y Hortalizas,4.0963
la_paz,2025-11-11,Lácteos y Derivados,3.9887
la_paz,2025-11-11,Panadería,11.6113
la_paz,2025-11-11,Pastelería y Masas Típicas,6.4708
santa_cruz,2025-11-11,Abarrotes,2.316
santa_cruz,2025-11-11,Bazar,4.689
santa_cruz,2025-11-11,Bebidas,1.7909
santa_cruz,2025-11-11,CUDADOS OTC,0.0
santa_cruz,2025-11-11,Carnes,3.2764
santa_cruz,2025-11-11,Congelados,15.3479
santa_cruz,2025-11-11,Cuidado Personal,2.3279
santa_cruz,2025-11-11,Cuidado del Bebé,13.7365
santa_cruz,2025-11-11,Cuidado del Hogar,3.927
santa_cruz,2025-11-11,Farmacia Otc,0.0
santa_cruz,2025-11-11,Fiambres,6.498
santa_cruz,2025-11-11,Frutas y Verduras,1.9413
santa_cruz,2025-11-11,Granos y Hortalizas,17.1078
santa_cruz,2025-11-11,Lácteos y Derivados,12.8467
santa_cruz,2025-11-11,Panadería,18.7146
santa_cruz,2025-11-11,Pastelería y Masas Típicas,22.7612
cochabamba,2025-11-12,Abarrotes,3.8277
cochabamba,2025-11-12,Bazar,1.2058
cochabamba,2025-11-12,Bebidas,3.8162
cochabamba,2025-11-12,Carnes,34.6055
cochabamba,2025-11-12,Congelados,10.1088
cochabamba,2025-11-12,Cuidado Personal,2.3904
cochabamba,2025-11-12,Cuidado del Bebé,1.1976
cochabamba,2025-11-12,Cuidado del Hogar,3.7762
cochabamba,2025-11-12,Fiambres,3.0409
cochabamba,2025-11-12,Frutas y Verduras,1.9961
cochabamba,2025-11-12,Granos y Hortalizas,59.0727
cochabamba,2025-11-12,Lácteos y Derivados,13.4565
cochabamba,2025-11-12,Panadería,21.0264
cochabamba,2025-11-12,Pastelería y Masas Típicas,8.8617
la_paz,2025-11-12,Abarrotes,3.2612
la_paz,2025-11-12,Bazar,0.0101
la_paz,2025-11-12,Bebidas,5.9424
la_paz,2025-11-12,Carnes,10.5488
la_paz,2025-11-12,Congelados,8.0341
la_paz,2025-11-12,Cuidado Personal,7.0778
la_paz,2025-11-12,Cuidado del Bebé,1.1256
la_paz,2025-11-12,Cuidado del Hogar,4.6262
la_paz,2025-11-12,Fiambres,6.4745
la_paz,2025-11-12,Frutas y Verduras,7.5369
la_paz,2025-11-12,Granos y Hortalizas,4.0963
la_paz,2025-11-12,Lácteos y Derivados,4.3454
la_paz,2025-11-12,Panadería,13.8244
la_paz,2025-11-12,Pastelería y Masas Típicas,6.0233
santa_cruz,2025-11-12,Abarrotes,2.3257
santa_cruz,2025-11-12,Bazar,1.0578
santa_cruz,2025-11-12,Bebidas,1.6691
santa_cruz,2025-11-12,CUDADOS OTC,0.0
santa_cruz,2025-11-12,Carnes,1.7155
santa_cruz,2025-11-12,Congelados,15.9888
santa_cruz,2025-11-12,Cuidado Personal,2.5239
santa_cruz,2025-11-12,Cuidado del Bebé,14.9963
santa_cruz,2025-11-12,Cuidado del Hogar,5.2122
santa_cruz,2025-11-12,Farmacia Otc,0.0
santa_cruz,2025-11-12,Fiambres,7.1102
santa_cruz,2025-11-12,Frutas y Verduras,1.9413
santa_cruz,2025-11-12,Granos y Hortalizas,34.5841
santa_cruz,2025-11-12,Lácteos y Derivados,12.5299
santa_cruz,2025-11-12,Panadería,15.9625
santa_cruz,2025-11-12,Pastelería y Masas Típicas,22.7328
cochabamba,2025-11-13,Abarrotes,3.7724
cochabamba,2025-11-13,Bazar,1.2058
cochabamba,2025-11-13,Bebidas,3.9765
cochabamba,2025-11-13,Carnes,20.7159
cochabamba,2025-11-13,Congelados,10.1057
cochabamba,2025-11-13,Cuidado Personal,2.9918
cochabamba,2025-11-13,Cuidado del Bebé,1.1976
cochabamba,2025-11-13,Cuidado del Hogar,3.8576
cochabamba,2025-11-13,Fiambres,1.9595
cochabamba,2025-11-13,Frutas y Verduras,1.9961
cochabamba,2025-11-13,Granos y Hortalizas,59.0727
cochabamba,2025-11-13,Lácteos y Derivados,12.5963
cochabamba,2025-11-13,Panadería,20.5964
cochabamba,2025-11-13,Pastelería y Masas Típicas,12.3869
la_paz,2025-11-13,Abarrotes,3.0591
la_paz,2025-11-13,Bazar,0.0101
la_paz,2025-11-13,Bebidas,3.4289
la_paz,2025-11-13,Carnes,7.2666
la_paz,2025-11-13,Congelados,6.0759
la_paz,2025-11-13,Cuidado Personal,7.8588
la_paz,2025-11-13,Cuidado del Bebé,1.1256
la_paz,2025-11-13,Cuidado del Hogar,4.9179
la_paz,2025-11-13,Fiambres,5.9009
la_paz,2025-11-13,Frutas y Verduras,9.069
la_paz,2025-11-13,Granos y Hortalizas,4.0962
la_paz,2025-11-13,Lácteos y Derivados,5.0511
la_paz,2025-11-13,Panadería,6.8399
la_paz,2025-11-13,Pastelería y Masas Típicas,6.5951
santa_cruz,2025-11-13,Abarrotes,1.7637
santa_cruz,2025-11-13,Bazar,1.0578
santa_cruz,2025-11-13,Bebidas,2.3016
santa_cruz,2025-11-13,CUDADOS OTC,0.0
santa_cruz,2025-11-13,Carnes,2.3798
santa_cruz,2025-11-13,Congelados,15.0215
santa_cruz,2025-11-13,Cuidado Personal,2.0412
santa_cruz,2025-11-13,Cuidado del Bebé,14.9963
santa_cruz,2025-11-13,Cuidado del Hogar,3.9022
santa_cruz,2025-11-13,Farmacia Otc,0.0
santa_cruz,2025-11-13,Fiambres,5.9666
santa_cruz,2025-11-13,Frutas y Verduras,1.9413
santa_cruz,2025-11-13,Granos y Hortalizas,17.0204
santa_cruz,2025-11-13,Lácteos y Derivados,11.5337
santa_cruz,2025-11-13,Panadería,18.5214
santa_cruz,2025-11-13,Pastelería y Masas Típicas,22.7328
cochabamba,2025-11-14,Abarrotes,3.9534
cochabamba,2025-11-14,Bazar,1.2058
cochabamba,2025-11-14,Bebidas,4.2449
cochabamba,2025-11-14,Carnes,10.7598
cochabamba,2025-11-14,Congelados,9.6996
cochabamba,2025-11-14,Cuidado Personal,3.2049
cochabamba,2025-11-14,Cuidado del Bebé,1.1976
cochabamba,2025-11-14,Cuidado del Hogar,4.3504
cochabamba,2025-11-14,Fiambres,1.9595
cochabamba,2025-11-14,Frutas y Verduras,1.9961
cochabamba,2025-11-14,Granos y Hortalizas,59.0727
cochabamba,2025-11-14,Lácteos y Derivados,10.5543
cochabamba,2025-11-14,Panadería,19.6269
cochabamba,2025-11-14,Pastelería y Masas Típicas,14.794
la_paz,2025-11-14,Abarrotes,2.6456
la_paz,2025-11-14,Bazar,0.0101
la_paz,2025-11-14,Bebidas,3.1287
la_paz,2025-11-14,Carnes,2.2743
la_paz,2025-11-14,Congelados,1.8424
la_paz,2025-11-14,Cuidado Personal,6.9819
la_paz,2025-11-14,Cuidado del Bebé,0.7355
la_paz,2025-11-14,Cuidado del Hogar,4.429
la_paz,2025-11-14,Fiambres,6.0943
la_paz,2025-11-14,Frutas y Verduras,13.5783
la_paz,2025-11-14,Granos y Hortalizas,4.0962
la_paz,2025-11-14,Lácteos y Derivados,3.1406
la_paz,2025-11-14,Panadería,6.8399
la_paz,2025-11-14,Pastelería y Masas Típicas,1.4903
santa_cruz,2025-11-14,Abarrotes,2.1511
santa_cruz,2025-11-14,Bazar,1.0578
santa_cruz,2025-11-14,Bebidas,0.9849
santa_cruz,2025-11-14,CUDADOS OTC,0.0
santa_cruz,2025-11-14,Carnes,3.2764
santa_cruz,2025-11-14,Congelados,15.221
santa_cruz,2025-11-14,Cuidado Personal,1.6167
santa_cruz,2025-11-14,Cuidado del Bebé,13.779
santa_cruz,2025-11-14,Cuidado del Hogar,3.0899
santa_cruz,2025-11-14,Farmacia Otc,0.0
santa_cruz,2025-11-14,Fiambres,6.9631
santa_cruz,2025-11-14,Frutas y Verduras,1.9413
santa_cruz,2025-11-14,Granos y Hortalizas,36.7002
santa_cruz,2025-11-14,Lácteos y Derivados,8.1286
santa_cruz,2025-11-14,Panadería,14.1668
santa_cruz,2025-11-14,Pastelería y Masas Típicas,22.7337
cochabamba,2025-11-15,Abarrotes,4.2842
cochabamba,2025-11-15,Bazar,1.7178
cochabamba,2025-11-15,Bebidas,4.7008
cochabamba,2025-11-15,Carnes,5.9637
cochabamba,2025-11-15,Congelados,9.6883
cochabamba,2025-11-15,Cuidado Personal,4.8086
cochabamba,2025-11-15,Cuidado del Bebé,2.9435
cochabamba,2025-11-15,Cuidado del Hogar,4.3318
cochabamba,2025-11-15,Fiambres,2.2836
cochabamba,2025-11-15,Frutas y Verduras,1.9961
cochabamba,2025-11-15,Granos y Hortalizas,59.0727
cochabamba,2025-11-15,Lácteos y Derivados,9.6586
cochabamba,2025-11-15,Panadería,23.5656
cochabamba,2025-11-15,Pastelería y Masas Típicas,16.227
la_paz,2025-11-15,Abarrotes,2.4736
la_paz,2025-11-15,Bazar,0.0023
la_paz,2025-11-15,Bebidas,2.6084
la_paz,2025-11-15,Carnes,3.4104
la_paz,2025-11-15,Congelados,2.1698
la_paz,2025-11-15,Cuidado Personal,6.2883
la_paz,2025-11-15,Cuidado del Bebé,0.9732
la_paz,2025-11-15,Cuidado del Hogar,4.2844
la_paz,2025-11-15,Fiambres,6.653
la_paz,2025-11-15,Frutas y Verduras,9.069
la_paz,2025-11-15,Granos y Hortalizas,4.0962
la_paz,2025-11-15,Lácteos y Derivados,2.9181
la_paz,2025-11-15,Panadería,7.7075
la_paz,2025-11-15,Pastelería y Masas Típicas,1.4903
santa_cruz,2025-11-15,Abarrotes,1.7895
santa_cruz,2025-11-15,Bazar,1.0578
santa_cruz,2025-11-15,Bebidas,0.8827
santa_cruz,2025-11-15,CUDADOS OTC,0.0
santa_cruz,2025-11-15,Carnes,1.5609
santa_cruz,2025-11-15,Congelados,15.5458
santa_cruz,2025-11-15,Cuidado Personal,1.377
santa_cruz,2025-11-15,Cuidado del Bebé,13.779
santa_cruz,2025-11-15,Cuidado del Hogar,3.0401
santa_cruz,2025-11-15,Farmacia Otc,0.0
santa_cruz,2025-11-15,Fiambres,2.8978
santa_cruz,2025-11-15,Frutas y Verduras,1.9413
santa_cruz,2025-11-15,Granos y Hortalizas,30.8826
santa_cruz,2025-11-15,Lácteos y Derivados,9.4378
santa_cruz,2025-11-15,Panadería,13.1021
santa_cruz,2025-11-15,Pastelería y Masas Típicas,22.7337
cochabamba,2025-11-16,Abarrotes,4.6256
cochabamba,2025-11-16,Bazar,1.7178
cochabamba,2025-11-16,Bebidas,6.4058
cochabamba,2025-11-16,Carnes,25.7794
cochabamba,2025-11-16,Congelados,9.6767
cochabamba,2025-11-16,Cuidado Personal,5.1839
cochabamba,2025-11-16,Cuidado del Bebé,2.9435
cochabamba,2025-11-16,Cuidado del Hogar,4.6745
cochabamba,2025-11-16,Fiambres,2.7911
cochabamba,2025-11-16,Frutas y Verduras,1.9961
cochabamba,2025-11-16,Granos y Hortalizas,59.0727
cochabamba,2025-11-16,Lácteos y Derivados,10.6996
cochabamba,2025-11-16,Panadería,29.7162
cochabamba,2025-11-16,Pastelería y Masas Típicas,16.6993
la_paz,2025-11-16,Abarrotes,2.6845
la_paz,2025-11-16,Bazar,0.0023
la_paz,2025-11-16,Bebidas,2.8235
la_paz,2025-11-16,Carnes,24.5129
la_paz,2025-11-16,Congelados,2.8788
la_paz,2025-11-16,Cuidado Personal,6.6076
la_paz,2025-11-16,Cuidado del Bebé,0.9732
la_paz,2025-11-16,Cuidado del Hogar,4.7254
la_paz,2025-11-16,Fiambres,7.0649
la_paz,2025-11-16,Frutas y Verduras,9.069
la_paz,2025-11-16,Granos y Hortalizas,4.0962
la_paz,2025-11-16,Lácteos y Derivados,3.84
la_paz,2025-11-16,Panadería,7.7356
la_paz,2025-11-16,Pastelería y Masas Típicas,1.5421
santa_cruz,2025-11-16,Abarrotes,1.6091
santa_cruz,2025-11-16,Bazar,1.0578
santa_cruz,2025-11-16,Bebidas,0.9138
santa_cruz,2025-11-16,CUDADOS OTC,0.0
santa_cruz,2025-11-16,Carnes,0.8966
santa_cruz,2025-11-16,Congelados,15.5652
santa_cruz,2025-11-16,Cuidado Personal,1.377
santa_cruz,2025-11-16,Cuidado del Bebé,13.779
santa_cruz,2025-11-16,Cuidado del Hogar,3.2067
santa_cruz,2025-11-16,Farmacia Otc,0.0
santa_cruz,2025-11-16,Fiambres,2.889
santa_cruz,2025-11-16,Frutas y Verduras,1.9413
santa_cruz,2025-11-16,Granos y Hortalizas,21.7089
santa_cruz,2025-11-16,Lácteos y Derivados,9.0593
santa_cruz,2025-11-16,Panadería,10.296
santa_cruz,2025-11-16,Pastelería y Masas Típicas,22.7166
cochabamba,2025-11-17,Abarrotes,5.2099
cochabamba,2025-11-17,Bazar,1.7178
cochabamba,2025-11-17,Bebidas,6.9644
cochabamba,2025-11-17,Carnes,27.8298
cochabamba,2025-11-17,Congelados,7.0968
cochabamba,2025-11-17,Cuidado Personal,5.085
cochabamba,2025-11-17,Cuidado del Bebé,2.9435
cochabamba,2025-11-17,Cuidado del Hogar,4.1934
cochabamba,2025-11-17,Fiambres,1.1388
cochabamba,2025-11-17,Frutas y Verduras,1.9961
cochabamba,2025-11-17,Granos y Hortalizas,59.0727
cochabamba,2025-11-17,Lácteos y Derivados,12.4185
cochabamba,2025-11-17,Panadería,24.1165
cochabamba,2025-11-17,Pastelería y Masas Típicas,14.5662
la_paz,2025-11-17,Abarrotes,2.8258
la_paz,2025-11-17,Bazar,0.0023
la_paz,2025-11-17,Bebidas,3.2101
la_paz,2025-11-17,Carnes,5.1567
la_paz,2025-11-17,Congelados,3.64
la_paz,2025-11-17,Cuidado Personal,6.4144
la_paz,2025-11-17,Cuidado del Bebé,0.9732
la_paz,2025-11-17,Cuidado del Hogar,5.0034
la_paz,2025-11-17,Fiambres,5.5185
la_paz,2025-11-17,Frutas y Verduras,11.4153
la_paz,2025-11-17,Granos y Hortalizas,4.0963
la_paz,2025-11-17,Lácteos y Derivados,2.7555
la_paz,2025-11-17,Panadería,5.3063
la_paz,2025-11-17,Pastelería y Masas Típicas,5.3031
santa_cruz,2025-11-17,Abarrotes,1.6109
santa_cruz,2025-11-17,Bazar,1.0578
santa_cruz,2025-11-17,Bebidas,0.9345
santa_cruz,2025-11-17,CUDADOS OTC,0.0
santa_cruz,2025-11-17,Carnes,0.6643
santa_cruz,2025-11-17,Congelados,15.9515
santa_cruz,2025-11-17,Cuidado Personal,1.613
santa_cruz,2025-11-17,Cuidado del Bebé,13.779
santa_cruz,2025-11-17,Cuidado del Hogar,3.2141
santa_cruz,2025-11-17,Farmacia Otc,0.0
santa_cruz,2025-11-17,Fiambres,5.1179
santa_cruz,2025-11-17,Frutas y Verduras,1.9413
santa_cruz,2025-11-17,Granos y Hortalizas,12.5812
santa_cruz,2025-11-17,Lácteos y Derivados,10.2839
santa_cruz,2025-11-17,Panadería,11.8906
santa_cruz,2025-11-17,Pastelería y Masas Típicas,22.7166
cochabamba,2025-11-18,Abarrotes,5.4199
cochabamba,2025-11-18,Bazar,1.7178
cochabamba,2025-11-18,Bebidas,8.0326
cochabamba,2025-11-18,Carnes,42.4627
cochabamba,2025-11-18,Congelados,8.3322
cochabamba,2025-11-18,Cuidado Personal,5.4967
cochabamba,2025-11-18,Cuidado del Bebé,3.8871
cochabamba,2025-11-18,Cuidado del Hogar,4.5986
cochabamba,2025-11-18,Fiambres,1.745
cochabamba,2025-11-18,Frutas y Verduras,1.9961
cochabamba,2025-11-18,Granos y Hortalizas,59.0727
cochabamba,2025-11-18,Lácteos y Derivados,16.9154
cochabamba,2025-11-18,Panadería,29.3194
cochabamba,2025-11-18,Pastelería y Masas Típicas,15.5905
la_paz,2025-11-18,Abarrotes,2.8738
la_paz,2025-11-18,Bazar,0.0023
la_paz,2025-11-18,Bebidas,3.4819
la_paz,2025-11-18,Carnes,16.0994
la_paz,2025-11-18,Congelados,3.8399
la_paz,2025-11-18,Cuidado Personal,6.578
la_paz,2025-11-18,Cuidado del Bebé,0.9732
la_paz,2025-11-18,Cuidado del Hogar,5.1002
la_paz,2025-11-18,Fiambres,6.1001
la_paz,2025-11-18,Frutas y Verduras,11.5835
la_paz,2025-11-18,Granos y Hortalizas,4.0963
la_paz,2025-11-18,Lácteos y Derivados,3.4308
la_paz,2025-11-18,Panadería,11.7948
la_paz,2025-11-18,Pastelería y Masas Típicas,5.3031
santa_cruz,2025-11-18,Abarrotes,1.9629
santa_cruz,2025-11-18,Bazar,1.0578
santa_cruz,2025-11-18,Bebidas,0.9731
santa_cruz,2025-11-18,CUDADOS OTC,0.0
santa_cruz,2025-11-18,Carnes,4.2277
santa_cruz,2025-11-18,Congelados,16.024
santa_cruz,2025-11-18,Cuidado Personal,1.613
santa_cruz,2025-11-18,Cuidado del Bebé,13.779
santa_cruz,2025-11-18,Cuidado del Hogar,3.2141
santa_cruz,2025-11-18,Farmacia Otc,0.0
santa_cruz,2025-11-18,Fiambres,5.1179
santa_cruz,2025-11-18,Frutas y Verduras,1.9413
santa_cruz,2025-11-18,Granos y Hortalizas,21.6731
santa_cruz,2025-11-18,Lácteos y Derivados,14.5739
santa_cruz,2025-11-18,Panadería,16.2195
santa_cruz,2025-11-18,Pastelería y Masas Típicas,22.7166
cochabamba,2025-11-19,Abarrotes,3.4
cochabamba,2025-11-19,Bazar,1.7178
cochabamba,2025-11-19,Bebidas,4.8444
cochabamba,2025-11-19,Carnes,39.0439
cochabamba,2025-11-19,Congelados,7.78
cochabamba,2025-11-19,Cuidado Personal,3.5323
cochabamba,2025-11-19,Cuidado del Bebé,4.0344
cochabamba,2025-11-19,Cuidado del Hogar,3.3084
cochabamba,2025-11-19,Fiambres,1.7401
cochabamba,2025-11-19,Frutas y Verduras,1.9961
cochabamba,2025-11-19,Granos y Hortalizas,69.9828
cochabamba,2025-11-19,Lácteos y Derivados,15.9642
cochabamba,2025-11-19,Panadería,26.1046
cochabamba,2025-11-19,Pastelería y Masas Típicas,13.0899
