departamento,fecha,componente,valor,q05,q95
1,229,14,0.426,0.426,0.426
1,229,15,0.803,0.759,0.803
1,230,1,-0.775,-1.014,0.460
1,230,2,0.675,0.675,0.811
1,230,3,0.443,0.443,4.928
1,230,4,0.143,0.143,0.274
1,230,5,0.012,-2.506,4.907
1,230,6,0.741,0.741,1.227
1,230,7,-0.055,-0.314,1.031
1,230,8,-0.070,-2.044,1.752
1,230,9,-1.042,-1.042,0.335
1,230,10,0.500,0.500,5.014
1,230,11,-14.373,-14.387,-14.373
1,230,12,0.943,0.943,3.350
1,230,13,0.733,0.733,1.559
1,230,14,0.426,0.426,0.426
1,230,15,0.803,0.767,0.803
1,231,1,-0.910,-1.159,0.380
1,231,2,0.663,0.663,0.819
1,231,3,0.443,0.443,5.139
1,231,4,0.123,0.123,0.262
1,231,5,0.055,-2.572,5.171
1,231,6,0.741,0.741,1.246
1,231,7,-0.082,-0.355,1.067
1,231,8,-0.070,-2.138,1.841
1,231,9,-1.215,-1.215,0.220
1,231,10,0.500,0.500,5.203
1,231,11,-15.524,-15.538,-15.524
1,231,12,0.181,0.181,2.663
1,231,13,0.600,0.600,1.466
1,231,14,0.426,0.426,0.426
1,231,15,0.803,0.774,0.803
1,232,1,-1.124,-1.381,0.222
1,232,2,0.659,0.659,0.837
1,232,3,0.443,0.443,5.351
1,232,4,0.123,0.123,0.270
1,232,5,0.179,-2.560,5.521
1,232,6,0.670,0.670,1.194
1,232,7,-0.258,-0.546,0.951
1,232,8,-0.797,-2.944,1.189
1,232,9,-1.740,-1.740,-0.253
1,232,10,0.131,0.131,5.006
1,232,11,-16.829,-16.843,-16.829
1,232,12,0.181,0.181,2.756
1,232,13,0.514,0.514,1.421
1,232,14,0.422,0.422,0.422
1,232,15,0.803,0.781,0.803
1,233,1,-1.104,-1.365,0.268
1,233,2,0.656,0.662,0.856
1,233,3,0.443,0.443,5.463
1,233,4,0.123,0.123,0.276
1,233,5,0.179,-2.625,5.653
1,233,6,0.661,0.661,1.187
1,233,7,-0.258,-0.554,0.986
1,233,8,-0.797,-2.969,1.212
1,233,9,-1.740,-1.740,-0.236
1,233,10,0.124,0.124,5.038
1,233,11,-16.579,-16.597,-16.579
1,233,12,0.181,0.181,2.756
1,233,13,0.509,0.509,1.441
1,233,14,0.422,0.422,0.422
1,233,15,0.803,0.791,0.803
1,234,1,-1.284,-1.546,0.111
1,234,2,0.404,0.415,0.627
1,234,3,-0.017,-0.017,5.047
1,234,4,-0.073,-0.073,0.087
1,234,5,0.179,-2.690,5.786
1,234,6,0.661,0.661,1.190
1,234,7,-0.849,-1.152,0.424
1,234,8,-0.781,-2.978,1.252
1,234,9,-1.732,-1.732,-0.211
1,234,10,0.124,0.124,5.080
1,234,11,-17.146,-17.168,-17.146
1,234,12,0.181,0.181,2.756
1,234,13,0.509,0.509,1.466
1,234,14,0.422,0.422,0.422
1,234,15,0.803,0.808,0.805
1,235,1,-1.306,-1.573,0.117
1,235,2,0.286,0.302,0.532
1,235,3,0.266,0.266,5.411
1,235,4,-0.081,-0.081,0.085
1,235,5,-1.384,-4.273,4.266
1,235,6,0.661,0.661,1.193
1,235,7,-0.834,-1.145,0.477
1,235,8,-0.736,-2.958,1.322
1,235,9,-1.679,-1.679,-0.140
1,235,10,0.174,0.174,5.175
1,235,11,-16.382,-16.408,-16.382
1,235,12,0.181,0.181,2.773
1,235,13,0.545,0.545,1.527
1,235,14,0.422,0.422,0.422
1,235,15,0.803,0.811,0.821
1,236,1,-1.297,-1.569,0.153
1,236,2,0.413,0.433,0.682
1,236,3,0.266,0.266,5.478
1,236,4,0.039,0.039,0.212
1,236,5,-1.384,-4.337,4.397
1,236,6,0.683,0.683,1.218
1,236,7,-0.620,-0.941,0.729
1,236,8,-0.309,-2.566,1.781
1,236,9,-1.039,-1.039,0.531
1,236,10,0.174,0.174,5.213
1,236,11,-17.331,-17.360,-17.331
1,236,12,0.181,0.181,2.791
1,236,13,0.483,0.483,1.489
1,236,14,0.422,0.422,0.422
1,236,15,0.628,0.639,0.663
1,237,1,-1.352,-1.629,0.125
1,237,2,0.413,0.436,0.705
1,237,3,0.179,0.179,5.454
1,237,4,0.039,0.039,0.219
1,237,5,-2.093,-5.088,3.777
1,237,6,0.683,0.683,1.220
1,237,7,-0.663,-0.992,0.721
1,237,8,-0.360,-2.641,1.753
1,237,9,-1.038,-1.038,0.553
1,237,10,0.174,0.174,5.250
1,237,11,-17.331,-17.364,-17.331
1,237,12,0.181,0.181,2.808
1,237,13,0.462,0.462,1.492
1,237,14,0.422,0.422,0.422
1,237,15,0.628,0.642,0.679
1,238,1,-1.422,-1.699,0.074
1,238,2,0.413,0.439,0.728
1,238,3,0.179,0.179,5.521
1,238,4,0.039,0.039,0.226
1,238,5,-2.593,-5.577,3.256
1,238,6,0.683,0.683,1.223
1,238,7,-0.407,-0.745,1.015
1,238,8,-0.505,-2.807,1.629
1,238,9,-1.038,-1.038,0.574
1,238,10,0.174,0.174,5.288
1,238,11,-17.932,-17.969,-17.932
1,238,12,0.181,0.181,2.826
1,238,13,0.392,0.392,1.446
1,238,14,0.422,0.422,0.422
1,238,15,0.628,0.644,0.696
1,239,1,-1.195,-1.474,0.325
1,239,2,0.384,0.412,0.723
1,239,3,0.179,0.179,5.588
1,239,4,0.039,0.039,0.232
1,239,5,-2.502,-5.489,3.352
1,239,6,0.675,0.675,1.218
1,239,7,-0.407,-0.753,1.050
1,239,8,-0.505,-2.832,1.652
1,239,9,-1.038,-1.038,0.593
1,239,10,0.174,0.174,5.324
1,239,11,-15.227,-15.269,-15.227
1,239,12,0.181,0.181,2.843
1,239,13,0.389,0.389,1.467
1,239,14,0.422,0.422,0.422
1,239,15,0.628,0.647,0.713
1,240,1,-1.203,-1.483,0.342
1,240,2,0.367,0.394,0.737
1,240,3,0.179,0.179,5.693
1,240,4,0.166,0.166,0.367
1,240,5,-2.795,-5.773,3.042
1,240,6,0.675,0.675,1.221
1,240,7,-0.446,-0.801,1.049
1,240,8,-0.505,-2.857,1.676
1,240,9,-1.038,-1.038,0.630
1,240,10,0.174,0.174,5.365
1,240,11,-15.227,-15.273,-15.227
1,240,12,0.181,0.181,2.860
1,240,13,0.389,0.389,1.491
1,240,14,0.422,0.422,0.422
1,240,15,0.628,0.650,0.729
1,241,1,-1.012,-1.294,0.562
1,241,2,0.367,0.394,0.768
1,241,3,0.179,0.179,5.799
1,241,4,0.166,0.166,0.375
1,241,5,-2.914,-5.889,2.915
1,241,6,0.652,0.652,1.200
1,241,7,-0.446,-0.810,1.087
1,241,8,-0.468,-2.846,1.737
1,241,9,-1.082,-1.082,0.632
1,241,10,0.174,0.174,5.407
1,241,11,-12.481,-12.533,-12.481
1,241,12,0.181,0.181,2.878
1,241,13,0.387,0.387,1.512
1,241,14,0.363,0.363,0.363
1,241,15,0.520,0.546,0.638
1,242,1,-0.732,-1.016,0.871
1,242,2,0.322,0.347,0.756
1,242,3,0.179,0.179,5.863
1,242,4,0.062,0.062,0.278
1,242,5,-3.389,-6.349,2.412
1,242,6,0.725,0.725,1.276
1,242,7,-0.151,-0.525,1.425
1,242,8,-0.468,-2.871,1.761
1,242,9,-0.835,-0.835,0.932
1,242,10,0.149,0.149,5.421
1,242,11,-8.983,-9.041,-8.983
1,242,12,0.181,0.181,2.895
1,242,13,0.553,0.553,1.703
1,242,14,0.314,0.314,0.314
1,242,15,0.520,0.548,0.655
1,243,1,-0.698,-0.984,0.931
1,243,2,0.428,0.449,0.898
1,243,3,0.179,0.179,5.927
1,243,4,0.201,0.201,0.426
1,243,5,-3.360,-6.321,2.443
1,243,6,0.590,0.590,1.143
1,243,7,0.194,-0.191,1.816
1,243,8,-1.241,-3.653,0.997
1,243,9,-0.841,-0.841,0.981
1,243,10,0.162,0.162,5.468
1,243,11,-9.003,-9.065,-9.003
1,243,12,0.181,0.181,2.913
1,243,13,0.644,0.644,1.813
1,243,14,0.314,0.314,0.314
1,243,15,0.517,0.548,0.674
1,244,1,-0.484,-0.773,1.175
1,244,2,0.432,0.449,0.940
1,244,3,0.179,0.179,5.991
1,244,4,0.201,0.201,0.434
1,244,5,-3.546,-6.501,2.246
1,244,6,0.590,0.590,1.146
1,244,7,0.396,-0.001,2.065
1,244,8,-0.984,-3.437,1.293
1,244,9,0.232,0.232,2.136
1,244,10,0.162,0.162,5.493
1,244,11,-7.647,-7.714,-7.647
1,244,12,0.181,0.181,2.930
1,244,13,0.669,0.669,1.859
1,244,14,0.316,0.316,0.316
1,244,15,0.517,0.550,0.697
2,0,1,0.739,,
2,0,2,0.313,,
2,0,3,-0.755,,
2,0,4,0.474,,
2,0,5,4.395,,
2,0,6,1.209,,
2,0,7,0.305,,
2,0,8,-0.973,,
2,0,9,1.338,,
2,0,10,1.303,,
2,0,11,5.331,,
2,0,12,0.150,,
2,0,13,0.383,,
2,0,14,0.244,,
2,0,15,0.422,,
2,1,1,0.962,,
2,1,2,0.304,,
2,1,3,-0.755,,
2,1,4,0.474,,
2,1,5,4.631,,
2,1,6,1.217,,
2,1,7,0.342,,
2,1,8,-1.182,,
2,1,9,1.256,,
2,1,10,2.415,,
2,1,11,5.331,,
2,1,12,0.150,,
2,1,13,0.377,,
2,1,14,0.244,,
2,1,15,0.645,,
2,2,1,0.960,,
2,2,2,0.411,,
2,2,3,-0.755,,
2,2,4,0.416,,
2,2,5,4.631,,
2,2,6,1.217,,
2,2,7,0.299,,
2,2,8,-1.250,,
2,2,9,1.256,,
2,2,10,2.405,,
2,2,11,5.149,,
2,2,12,0.150,,
2,2,13,0.379,,
2,2,14,0.244,,
2,2,15,0.645,,
2,3,1,0.960,,
2,3,2,0.411,,
2,3,3,-0.755,,
2,3,4,0.416,,
2,3,5,4.631,,
2,3,6,1.217,,
2,3,7,0.299,,
2,3,8,-1.250,,
2,3,9,1.256,,
2,3,10,2.405,,
2,3,11,5.149,,
2,3,12,0.150,,
2,3,13,0.379,,
2,3,14,0.244,,
2,3,15,0.645,,
2,4,1,0.862,,
2,4,2,0.410,,
2,4,3,-0.922,,
2,4,4,0.389,,
2,4,5,2.680,,
2,4,6,1.217,,
2,4,7,0.292,,
2,4,8,-2.130,,
2,4,9,1.116,,
2,4,10,2.401,,
2,4,11,5.149,,
2,4,12,0.150,,
2,4,13,0.390,,
2,4,14,0.244,,
2,4,15,0.645,,
2,5,1,0.850,,
2,5,2,0.397,,
2,5,3,-0.896,,
2,5,4,0.421,,
2,5,5,2.680,,
2,5,6,1.288,,
2,5,7,0.282,,
2,5,8,-2.130,,
2,5,9,1.090,,
2,5,10,2.417,,
2,5,11,3.282,,
2,5,12,0.150,,
2,5,13,0.495,,
2,5,14,0.244,,
2,5,15,0.645,,
2,6,1,0.473,,
2,6,2,0.422,,
2,6,3,-0.896,,
2,6,4,0.410,,
2,6,5,2.574,,
2,6,6,0.654,,
2,6,7,0.204,,
2,6,8,-0.452,,
2,6,9,1.237,,
2,6,10,1.582,,
2,6,11,-1.626,,
2,6,12,0.150,,
2,6,13,0.495,,
2,6,14,0.244,,
2,6,15,0.645,,
2,7,1,0.468,,
2,7,2,0.405,,
2,7,3,-0.896,,
2,7,4,0.407,,
2,7,5,2.509,,
2,7,6,0.654,,
2,7,7,0.205,,
2,7,8,-0.452,,
2,7,9,1.237,,
2,7,10,1.582,,
2,7,11,-1.626,,
2,7,12,0.150,,
2,7,13,0.495,,
2,7,14,0.244,,
2,7,15,0.645,,
2,8,1,0.378,,
2,8,2,0.407,,
2,8,3,-0.896,,
2,8,4,0.407,,
2,8,5,2.509,,
2,8,6,0.654,,
2,8,7,0.205,,
2,8,8,-0.452,,
2,8,9,1.237,,
2,8,10,1.573,,
2,8,11,-4.944,,
2,8,12,0.150,,
2,8,13,0.501,,
2,8,14,0.244,,
2,8,15,0.645,,
2,9,1,0.360,,
2,9,2,0.428,,
2,9,3,-0.896,,
2,9,4,0.407,,
2,9,5,2.509,,
2,9,6,0.657,,
2,9,7,0.176,,
2,9,8,-0.831,,
2,9,9,1.233,,
2,9,10,1.510,,
2,9,11,-4.944,,
2,9,12,0.150,,
2,9,13,0.501,,
2,9,14,0.244,,
2,9,15,0.645,,
2,10,1,0.463,,
2,10,2,0.436,,
2,10,3,0.107,,
2,10,4,0.407,,
2,10,5,2.456,,
2,10,6,0.657,,
2,10,7,0.177,,
2,10,8,-0.804,,
2,10,9,1.233,,
2,10,10,1.509,,
2,10,11,-2.596,,
2,10,12,0.150,,
2,10,13,0.501,,
2,10,14,0.244,,
2,10,15,0.645,,
2,11,1,0.551,,
2,11,2,0.424,,
2,11,3,0.107,,
2,11,4,0.405,,
2,11,5,2.380,,
2,11,6,0.657,,
2,11,7,0.164,,
2,11,8,-1.019,,
2,11,9,1.203,,
2,11,10,1.509,,
2,11,11,1.172,,
2,11,12,0.150,,
2,11,13,0.491,,
2,11,14,0.244,,
2,11,15,0.645,,
2,12,1,0.517,,
2,12,2,0.425,,
2,12,3,0.194,,
2,12,4,0.417,,
2,12,5,3.131,,
2,12,6,0.656,,
2,12,7,0.152,,
2,12,8,-1.019,,
2,12,9,1.203,,
2,12,10,1.509,,
2,12,11,-1.185,,
2,12,12,0.150,,
2,12,13,0.491,,
2,12,14,0.244,,
2,12,15,0.645,,
2,13,1,0.541,,
2,13,2,0.426,,
2,13,3,0.194,,
2,13,4,0.419,,
2,13,5,3.472,,
2,13,6,0.656,,
2,13,7,0.152,,
2,13,8,-1.019,,
2,13,9,1.203,,
2,13,10,1.509,,
2,13,11,-0.699,,
2,13,12,0.150,,
2,13,13,0.486,,
2,13,14,0.244,,
2,13,15,0.645,,
2,14,1,0.378,,
2,14,2,0.433,,
2,14,3,0.194,,
2,14,4,0.423,,
2,14,5,3.521,,
2,14,6,0.647,,
2,14,7,0.153,,
2,14,8,-1.019,,
2,14,9,1.175,,
2,14,10,1.509,,
2,14,11,-0.699,,
2,14,12,0.150,,
2,14,13,-0.477,,
2,14,14,0.244,,
2,14,15,0.645,,
2,15,1,0.320,,
2,15,2,0.416,,
2,15,3,0.194,,
2,15,4,0.433,,
2,15,5,3.547,,
2,15,6,0.647,,
2,15,7,0.158,,
2,15,8,-1.019,,
2,15,9,1.162,,
2,15,10,1.533,,
2,15,11,-2.332,,
2,15,12,0.821,,
2,15,13,-0.632,,
2,15,14,0.244,,
2,15,15,0.645,,
2,16,1,0.306,,
2,16,2,0.420,,
2,16,3,0.194,,
2,16,4,0.433,,
2,16,5,3.547,,
2,16,6,0.639,,
2,16,7,0.158,,
2,16,8,-0.972,,
2,16,9,1.162,,
2,16,10,1.680,,
2,16,11,-3.808,,
2,16,12,0.821,,
2,16,13,-0.632,,
2,16,14,0.244,,
2,16,15,0.645,,
2,17,1,0.306,,
2,17,2,0.420,,
2,17,3,0.194,,
2,17,4,0.433,,
2,17,5,3.547,,
2,17,6,0.639,,
2,17,7,0.158,,
2,17,8,-0.972,,
2,17,9,1.162,,
2,17,10,1.680,,
2,17,11,-3.808,,
2,17,12,0.821,,
2,17,13,-0.632,,
2,17,14,0.244,,
2,17,15,0.645,,
2,18,1,0.309,,
2,18,2,0.420,,
2,18,3,0.194,,
2,18,4,0.426,,
2,18,5,2.803,,
2,18,6,0.639,,
2,18,7,-0.943,,
2,18,8,-0.971,,
2,18,9,1.180,,
2,18,10,1.679,,
2,18,11,-0.796,,
2,18,12,0.821,,
2,18,13,-0.632,,
2,18,14,0.244,,
2,18,15,0.645,,
2,19,1,0.399,,
2,19,2,0.419,,
2,19,3,0.194,,
2,19,4,0.426,,
2,19,5,2.986,,
2,19,6,0.722,,
2,19,7,-0.943,,
2,19,8,-0.971,,
2,19,9,1.180,,
2,19,10,1.679,,
2,19,11,1.747,,
2,19,12,0.821,,
2,19,13,-0.633,,
2,19,14,0.244,,
2,19,15,0.645,,
2,20,1,0.355,,
2,20,2,0.419,,
2,20,3,0.194,,
2,20,4,0.421,,
2,20,5,1.640,,
2,20,6,0.722,,
2,20,7,-0.943,,
2,20,8,-0.712,,
2,20,9,1.144,,
2,20,10,1.679,,
2,20,11,1.683,,
2,20,12,0.821,,
2,20,13,-0.633,,
2,20,14,0.244,,
2,20,15,0.645,,
2,21,1,0.383,,
2,21,2,0.629,,
2,21,3,0.194,,
2,21,4,0.444,,
2,21,5,1.710,,
2,21,6,0.722,,
2,21,7,-0.943,,
2,21,8,-0.712,,
2,21,9,1.144,,
2,21,10,1.679,,
2,21,11,1.683,,
2,21,12,0.821,,
2,21,13,-0.633,,
2,21,14,0.244,,
2,21,15,0.645,,
2,22,1,0.100,,
2,22,2,0.204,,
2,22,3,0.194,,
2,22,4,0.123,,
2,22,5,0.625,,
2,22,6,0.680,,
2,22,7,-1.040,,
2,22,8,-1.446,,
2,22,9,-0.691,,
2,22,10,1.736,,
2,22,11,-0.397,,
2,22,12,0.821,,
2,22,13,-0.600,,
2,22,14,0.255,,
2,22,15,0.645,,
2,23,1,-0.100,,
2,23,2,-1.413,,
2,23,3,0.194,,
2,23,4,-0.046,,
2,23,5,0.396,,
2,23,6,0.680,,
2,23,7,-0.978,,
2,23,8,-1.446,,
2,23,9,-0.195,,
2,23,10,1.736,,
2,23,11,-1.379,,
2,23,12,1.438,,
2,23,13,-0.630,,
2,23,14,0.255,,
2,23,15,0.645,,
2,24,1,-0.100,,
2,24,2,-1.413,,
2,24,3,0.200,,
2,24,4,-0.046,,
2,24,5,0.396,,
2,24,6,0.680,,
2,24,7,-0.980,,
2,24,8,-1.446,,
2,24,9,-0.195,,
2,24,10,1.736,,
2,24,11,-1.379,,
2,24,12,1.438,,
2,24,13,-0.630,,
2,24,14,0.255,,
2,24,15,0.645,,
2,25,1,-0.045,,
2,25,2,-1.414,,
2,25,3,0.200,,
2,25,4,-0.046,,
2,25,5,0.346,,
2,25,6,0.684,,
2,25,7,-0.925,,
2,25,8,-1.019,,
2,25,9,0.053,,
2,25,10,1.736,,
2,25,11,-1.379,,
2,25,12,1.438,,
2,25,13,-0.473,,
2,25,14,0.270,,
2,25,15,0.645,,
2,26,1,-0.189,,
2,26,2,-1.419,,
2,26,3,0.200,,
2,26,4,-0.010,,
2,26,5,0.115,,
2,26,6,0.683,,
2,26,7,0.028,,
2,26,8,-1.034,,
2,26,9,0.122,,
2,26,10,1.557,,
2,26,11,-6.275,,
2,26,12,1.438,,
2,26,13,-0.473,,
2,26,14,0.268,,
2,26,15,0.422,,
2,27,1,-0.172,,
2,27,2,-1.349,,
2,27,3,0.178,,
2,27,4,-0.013,,
2,27,5,0.038,,
2,27,6,0.657,,
2,27,7,0.134,,
2,27,8,-0.259,,
2,27,9,0.132,,
2,27,10,1.558,,
2,27,11,-5.267,,
2,27,12,1.438,,
2,27,13,-0.620,,
2,27,14,0.248,,
2,27,15,0.412,,
2,28,1,-0.077,,
2,28,2,-1.090,,
2,28,3,0.178,,
2,28,4,0.259,,
2,28,5,-0.129,,
2,28,6,0.657,,
2,28,7,0.267,,
2,28,8,0.434,,
2,28,9,0.698,,
2,28,10,1.563,,
2,28,11,-5.321,,
2,28,12,1.438,,
2,28,13,-0.639,,
2,28,14,0.248,,
2,28,15,0.418,,
2,29,1,-0.393,,
2,29,2,-1.074,,
2,29,3,0.085,,
2,29,4,0.259,,
2,29,5,-0.639,,
2,29,6,0.648,,
2,29,7,-1.086,,
2,29,8,0.160,,
2,29,9,0.156,,
2,29,10,0.489,,
2,29,11,-5.321,,
2,29,12,1.438,,
2,29,13,-0.634,,
2,29,14,0.248,,
2,29,15,0.418,,
2,30,1,-0.391,,
2,30,2,-1.069,,
2,30,3,0.085,,
2,30,4,0.270,,
2,30,5,-0.639,,
2,30,6,0.648,,
2,30,7,-1.104,,
2,30,8,0.228,,
2,30,9,0.167,,
2,30,10,0.489,,
2,30,11,-5.321,,
2,30,12,1.438,,
2,30,13,-0.634,,
2,30,14,0.248,,
2,30,15,0.418,,
2,31,1,-0.391,,
2,31,2,-1.069,,
2,31,3,0.085,,
2,31,4,0.270,,
2,31,5,-0.639,,
2,31,6,0.648,,
2,31,7,-1.104,,
2,31,8,0.228,,
2,31,9,0.167,,
2,31,10,0.489,,
2,31,11,-5.321,,
2,31,12,1.438,,
2,31,13,-0.634,,
2,31,14,0.248,,
2,31,15,0.418,,
2,32,1,-0.480,,
2,32,2,-1.069,,
2,32,3,0.254,,
2,32,4,0.259,,
2,32,5,-1.359,,
2,32,6,0.472,,
2,32,7,-1.152,,
2,32,8,0.812,,
2,32,9,0.309,,
2,32,10,0.490,,
2,32,11,-7.294,,
2,32,12,1.438,,
2,32,13,-0.603,,
2,32,14,0.248,,
2,32,15,0.418,,
2,33,1,-0.490,,
2,33,2,-1.089,,
2,33,3,0.228,,
2,33,4,0.259,,
2,33,5,-1.359,,
2,33,6,0.401,,
2,33,7,-1.138,,
2,33,8,0.813,,
2,33,9,0.341,,
2,33,10,0.475,,
2,33,11,-6.403,,
2,33,12,1.438,,
2,33,13,-0.706,,
2,33,14,0.248,,
2,33,15,0.418,,
2,34,1,-0.502,,
2,34,2,-1.111,,
2,34,3,0.228,,
2,34,4,0.186,,
2,34,5,-1.498,,
2,34,6,0.401,,
2,34,7,-1.067,,
2,34,8,0.150,,
2,34,9,0.336,,
2,34,10,0.475,,
2,34,11,-6.032,,
2,34,12,1.438,,
2,34,13,-0.706,,
2,34,14,0.248,,
2,34,15,0.418,,
2,35,1,-0.487,,
2,35,2,-1.112,,
2,35,3,0.228,,
2,35,4,-0.001,,
2,35,5,-1.498,,
2,35,6,0.407,,
2,35,7,-1.067,,
2,35,8,0.150,,
2,35,9,0.336,,
2,35,10,0.475,,
2,35,11,-5.025,,
2,35,12,1.438,,
2,35,13,-0.706,,
2,35,14,0.248,,
2,35,15,0.418,,
2,36,1,-0.490,,
2,36,2,-1.112,,
2,36,3,0.228,,
2,36,4,-0.001,,
2,36,5,-1.641,,
2,36,6,0.407,,
2,36,7,-1.060,,
2,36,8,0.150,,
2,36,9,0.336,,
2,36,10,0.488,,
2,36,11,-5.025,,
2,36,12,1.438,,
2,36,13,-0.706,,
2,36,14,0.248,,
2,36,15,0.418,,
2,37,1,-0.481,,
2,37,2,-1.112,,
2,37,3,0.228,,
2,37,4,-0.001,,
2,37,5,-1.641,,
2,37,6,0.400,,
2,37,7,-1.017,,
2,37,8,0.534,,
2,37,9,0.339,,
2,37,10,0.489,,
2,37,11,-5.025,,
2,37,12,1.438,,
2,37,13,-0.706,,
2,37,14,0.248,,
2,37,15,0.418,,
2,38,1,-0.495,,
2,38,2,-1.112,,
2,38,3,0.228,,
2,38,4,-0.001,,
2,38,5,-1.586,,
2,38,6,0.400,,
2,38,7,-1.017,,
2,38,8,0.534,,
2,38,9,0.339,,
2,38,10,0.489,,
2,38,11,-5.025,,
2,38,12,1.438,,
2,38,13,-0.706,,
2,38,14,0.248,,
2,38,15,0.261,,
2,39,1,-0.585,,
2,39,2,-1.111,,
2,39,3,0.228,,
2,39,4,-0.007,,
2,39,5,-1.586,,
2,39,6,0.400,,
2,39,7,-1.004,,
2,39,8,0.752,,
2,39,9,0.382,,
2,39,10,0.489,,
2,39,11,-8.562,,
2,39,12,1.438,,
2,39,13,-0.696,,
2,39,14,0.248,,
2,39,15,0.261,,
2,40,1,-0.600,,
2,40,2,-1.112,,
2,40,3,0.141,,
2,40,4,-0.019,,
2,40,5,-2.302,,
2,40,6,0.409,,
2,40,7,-1.001,,
2,40,8,0.752,,
2,40,9,-0.706,,
2,40,10,0.489,,
2,40,11,-5.842,,
2,40,12,1.438,,
2,40,13,-0.696,,
2,40,14,0.248,,
2,40,15,0.261,,
2,41,1,-0.652,,
2,41,2,-1.122,,
2,41,3,-0.406,,
2,41,4,-0.018,,
2,41,5,-2.647,,
2,41,6,0.421,,
2,41,7,-1.324,,
2,41,8,0.514,,
2,41,9,-0.706,,
2,41,10,0.488,,
2,41,11,-5.842,,
2,41,12,1.438,,
2,41,13,-0.694,,
2,41,14,0.248,,
2,41,15,0.261,,
2,42,1,-0.492,,
2,42,2,-1.124,,
2,42,3,-0.406,,
2,42,4,-0.018,,
2,42,5,-2.712,,
2,42,6,0.424,,
2,42,7,-1.324,,
2,42,8,0.514,,
2,42,9,-0.679,,
2,42,10,0.488,,
2,42,11,-5.842,,
2,42,12,1.438,,
2,42,13,0.267,,
2,42,14,0.248,,
2,42,15,0.261,,
2,43,1,-0.469,,
2,43,2,-1.121,,
2,43,3,-0.406,,
2,43,4,-0.018,,
2,43,5,-2.682,,
2,43,6,0.427,,
2,43,7,-1.329,,
2,43,8,0.514,,
2,43,9,-0.669,,
2,43,10,0.464,,
2,43,11,-5.701,,
2,43,12,0.763,,
2,43,13,0.439,,
2,43,14,0.248,,
2,43,15,0.261,,
2,44,1,-0.455,,
2,44,2,-1.125,,
2,44,3,-0.406,,
2,44,4,-0.018,,
2,44,5,-2.682,,
2,44,6,0.435,,
2,44,7,-1.329,,
2,44,8,0.466,,
2,44,9,-0.669,,
2,44,10,0.319,,
2,44,11,-4.254,,
2,44,12,0.763,,
2,44,13,0.439,,
2,44,14,0.248,,
2,44,15,0.261,,
2,45,1,-0.398,,
2,45,2,-1.125,,
2,45,3,-0.406,,
2,45,4,-0.017,,
2,45,5,-2.567,,
2,45,6,0.433,,
2,45,7,-1.329,,
2,45,8,0.466,,
2,45,9,-0.669,,
2,45,10,0.373,,
2,45,11,-2.639,,
2,45,12,0.763,,
2,45,13,0.439,,
2,45,14,0.248,,
2,45,15,0.261,,
2,46,1,-0.338,,
2,46,2,-1.125,,
2,46,3,-0.406,,
2,46,4,-0.017,,
2,46,5,-2.416,,
2,46,6,0.433,,
2,46,7,-0.221,,
2,46,8,0.466,,
2,46,9,-0.662,,
2,46,10,0.374,,
2,46,11,-2.639,,
2,46,12,0.763,,
2,46,13,0.439,,
2,46,14,0.248,,
2,46,15,0.261,,
2,47,1,-0.370,,
2,47,2,-1.124,,
2,47,3,-0.406,,
2,47,4,-0.016,,
2,47,5,-2.560,,
2,47,6,0.433,,
2,47,7,-0.221,,
2,47,8,0.466,,
2,47,9,-0.662,,
2,47,10,0.374,,
2,47,11,-3.628,,
2,47,12,0.763,,
2,47,13,0.439,,
2,47,14,0.248,,
2,47,15,0.261,,
2,48,1,-0.323,,
2,48,2,-1.124,,
2,48,3,-0.406,,
2,48,4,-0.001,,
2,48,5,-1.719,,
2,48,6,0.433,,
2,48,7,-0.198,,
2,48,8,0.204,,
2,48,9,-0.626,,
2,48,10,0.374,,
2,48,11,-2.968,,
2,48,12,0.763,,
2,48,13,0.439,,
2,48,14,0.248,,
2,48,15,0.261,,
2,49,1,-0.325,,
2,49,2,-1.124,,
2,49,3,-0.406,,
2,49,4,-0.001,,
2,49,5,-1.787,,
2,49,6,0.433,,
2,49,7,-0.198,,
2,49,8,0.204,,
2,49,9,-0.626,,
2,49,10,0.374,,
2,49,11,-2.968,,
2,49,12,0.763,,
2,49,13,0.439,,
2,49,14,0.248,,
2,49,15,0.261,,
2,50,1,-0.253,,
2,50,2,-1.124,,
2,50,3,-0.406,,
2,50,4,-0.001,,
2,50,5,-0.908,,
2,50,6,0.433,,
2,50,7,-0.226,,
2,50,8,-0.074,,
2,50,9,-0.728,,
2,50,10,0.374,,
2,50,11,-0.942,,
2,50,12,0.763,,
2,50,13,0.439,,
2,50,14,0.248,,
2,50,15,0.261,,
2,51,1,-0.091,,
2,51,2,0.492,,
2,51,3,-0.406,,
2,51,4,0.159,,
2,51,5,-0.682,,
2,51,6,0.433,,
2,51,7,-0.290,,
2,51,8,-0.074,,
2,51,9,-1.007,,
2,51,10,0.374,,
2,51,11,-1.783,,
2,51,12,0.150,,
2,51,13,0.470,,
2,51,14,0.248,,
2,51,15,0.261,,
2,52,1,-0.092,,
2,52,2,0.480,,
2,52,3,-0.412,,
2,52,4,0.161,,
2,52,5,-0.680,,
