departamento,fecha,componente,inflacion_28d
santa_cruz,2026-03-31,Bebidas,0.317
santa_cruz,2026-03-31,Carnes,3.608
santa_cruz,2026-03-31,Compuesto,0.446
santa_cruz,2026-03-31,Congelados,0.845
santa_cruz,2026-03-31,Cuidado Personal,-0.921
santa_cruz,2026-03-31,Cuidado del Bebé,3.362
santa_cruz,2026-03-31,Cuidado del Hogar,0.429
santa_cruz,2026-03-31,Farmacia Otc,0.000
santa_cruz,2026-03-31,Fiambres,-0.088
santa_cruz,2026-03-31,Frutas y Verduras,1.871
santa_cruz,2026-03-31,Granos y Hortalizas,0.072
santa_cruz,2026-03-31,Lácteos y Derivados,0.200
santa_cruz,2026-03-31,Panadería,0.374
santa_cruz,2026-03-31,Pastelería y Masas Típicas,0.631
cochabamba,2026-04-01,Abarrotes,-1.551
cochabamba,2026-04-01,Bazar,0.105
cochabamba,2026-04-01,Bebidas,-0.528
cochabamba,2026-04-01,Carnes,3.523
cochabamba,2026-04-01,Compuesto,-0.544
cochabamba,2026-04-01,Congelados,0.585
cochabamba,2026-04-01,Cuidado Personal,-0.039
cochabamba,2026-04-01,Cuidado del Bebé,-0.281
cochabamba,2026-04-01,Cuidado del Hogar,-0.376
cochabamba,2026-04-01,Fiambres,0.267
cochabamba,2026-04-01,Frutas y Verduras,-6.728
cochabamba,2026-04-01,Granos y Hortalizas,-1.371
cochabamba,2026-04-01,Lácteos y Derivados,0.500
cochabamba,2026-04-01,Panadería,-0.858
cochabamba,2026-04-01,Pastelería y Masas Típicas,0.655
la_paz,2026-04-01,Abarrotes,-1.588
la_paz,2026-04-01,Bazar,0.110
la_paz,2026-04-01,Bebidas,-0.503
la_paz,2026-04-01,Carnes,5.149
la_paz,2026-04-01,Compuesto,0.082
la_paz,2026-04-01,Congelados,0.385
la_paz,2026-04-01,Cuidado Personal,-0.290
la_paz,2026-04-01,Cuidado del Bebé,-1.052
la_paz,2026-04-01,Cuidado del Hogar,-0.763
la_paz,2026-04-01,Fiambres,-0.025
la_paz,2026-04-01,Frutas y Verduras,0.169
la_paz,2026-04-01,Granos y Hortalizas,-0.217
la_paz,2026-04-01,Lácteos y Derivados,0.572
la_paz,2026-04-01,Panadería,0.304
la_paz,2026-04-01,Pastelería y Masas Típicas,0.612
santa_cruz,2026-04-01,Abarrotes,-0.167
santa_cruz,2026-04-01,Bazar,0.180
santa_cruz,2026-04-01,Bebidas,0.325
santa_cruz,2026-04-01,Carnes,3.422
santa_cruz,2026-04-01,Compuesto,0.352
santa_cruz,2026-04-01,Congelados,0.845
santa_cruz,2026-04-01,Cuidado Personal,-1.130
santa_cruz,2026-04-01,Cuidado del Bebé,2.667
santa_cruz,2026-04-01,Cuidado del Hogar,-0.010
santa_cruz,2026-04-01,Farmacia Otc,0.000
santa_cruz,2026-04-01,Fiambres,-0.088
santa_cruz,2026-04-01,Frutas y Verduras,1.871
santa_cruz,2026-04-01,Granos y Hortalizas,0.072
santa_cruz,2026-04-01,Lácteos y Derivados,0.200
santa_cruz,2026-04-01,Panadería,0.376
santa_cruz,2026-04-01,Pastelería y Masas Típicas,0.631
cochabamba,2026-04-02,Abarrotes,-1.544
cochabamba,2026-04-02,Bazar,0.105
cochabamba,2026-04-02,Bebidas,-0.598
cochabamba,2026-04-02,Carnes,3.597
cochabamba,2026-04-02,Compuesto,-0.547
cochabamba,2026-04-02,Congelados,0.585
cochabamba,2026-04-02,Cuidado Personal,-0.063
cochabamba,2026-04-02,Cuidado del Bebé,-0.281
cochabamba,2026-04-02,Cuidado del Hogar,-0.381
cochabamba,2026-04-02,Fiambres,0.267
cochabamba,2026-04-02,Frutas y Verduras,-6.728
cochabamba,2026-04-02,Granos y Hortalizas,-1.371
cochabamba,2026-04-02,Lácteos y Derivados,0.501
cochabamba,2026-04-02,Panadería,-0.858
cochabamba,2026-04-02,Pastelería y Masas Típicas,0.655
la_paz,2026-04-02,Abarrotes,-1.573
la_paz,2026-04-02,Bazar,0.110
la_paz,2026-04-02,Bebidas,-0.483
la_paz,2026-04-02,Carnes,5.528
la_paz,2026-04-02,Compuesto,0.080
la_paz,2026-04-02,Congelados,0.385
la_paz,2026-04-02,Cuidado Personal,-0.302
la_paz,2026-04-02,Cuidado del Bebé,-1.052
la_paz,2026-04-02,Cuidado del Hogar,-0.787
la_paz,2026-04-02,Fiambres,-0.025
la_paz,2026-04-02,Frutas y Verduras,-0.149
la_paz,2026-04-02,Granos y Hortalizas,-0.217
la_paz,2026-04-02,Lácteos y Derivados,0.507
la_paz,2026-04-02,Panadería,0.304
la_paz,2026-04-02,Pastelería y Masas Típicas,0.612
santa_cruz,2026-04-02,Abarrotes,-0.063
santa_cruz,2026-04-02,Bazar,0.180
santa_cruz,2026-04-02,Bebidas,0.335
santa_cruz,2026-04-02,Carnes,3.422
santa_cruz,2026-04-02,Compuesto,0.385
santa_cruz,2026-04-02,Congelados,0.845
santa_cruz,2026-04-02,Cuidado Personal,-1.078
santa_cruz,2026-04-02,Cuidado del Bebé,2.667
santa_cruz,2026-04-02,Cuidado del Hogar,-0.010
santa_cruz,2026-04-02,Farmacia Otc,0.000
santa_cruz,2026-04-02,Fiambres,-0.088
santa_cruz,2026-04-02,Frutas y Verduras,1.871
santa_cruz,2026-04-02,Granos y Hortalizas,0.072
santa_cruz,2026-04-02,Lácteos y Derivados,0.321
santa_cruz,2026-04-02,Panadería,0.376
santa_cruz,2026-04-02,Pastelería y Masas Típicas,0.631
cochabamba,2026-04-03,Abarrotes,-1.203
cochabamba,2026-04-03,Bazar,0.105
cochabamba,2026-04-03,Bebidas,-0.302
cochabamba,2026-04-03,Carnes,3.970
cochabamba,2026-04-03,Compuesto,-0.370
cochabamba,2026-04-03,Congelados,0.585
cochabamba,2026-04-03,Cuidado Personal,0.004
cochabamba,2026-04-03,Cuidado del Bebé,0.647
cochabamba,2026-04-03,Cuidado del Hogar,1.006
cochabamba,2026-04-03,Fiambres,0.267
cochabamba,2026-04-03,Frutas y Verduras,-6.728
cochabamba,2026-04-03,Granos y Hortalizas,-1.371
cochabamba,2026-04-03,Lácteos y Derivados,0.501
cochabamba,2026-04-03,Panadería,-0.858
cochabamba,2026-04-03,Pastelería y Masas Típicas,0.655
la_paz,2026-04-03,Abarrotes,-1.241
la_paz,2026-04-03,Bazar,0.110
la_paz,2026-04-03,Bebidas,-0.242
la_paz,2026-04-03,Carnes,5.883
la_paz,2026-04-03,Compuesto,0.323
la_paz,2026-04-03,Congelados,0.376
la_paz,2026-04-03,Cuidado Personal,-0.208
la_paz,2026-04-03,Cuidado del Bebé,0.181
la_paz,2026-04-03,Cuidado del Hogar,0.302
la_paz,2026-04-03,Fiambres,0.036
la_paz,2026-04-03,Frutas y Verduras,-0.149
la_paz,2026-04-03,Granos y Hortalizas,-0.217
la_paz,2026-04-03,Lácteos y Derivados,0.507
la_paz,2026-04-03,Panadería,0.304
la_paz,2026-04-03,Pastelería y Masas Típicas,0.612
santa_cruz,2026-04-03,Abarrotes,-0.061
santa_cruz,2026-04-03,Bazar,0.168
santa_cruz,2026-04-03,Bebidas,0.334
santa_cruz,2026-04-03,Carnes,2.933
santa_cruz,2026-04-03,Compuesto,0.376
santa_cruz,2026-04-03,Congelados,0.845
santa_cruz,2026-04-03,Cuidado Personal,-1.077
santa_cruz,2026-04-03,Cuidado del Bebé,2.667
santa_cruz,2026-04-03,Cuidado del Hogar,0.051
santa_cruz,2026-04-03,Farmacia Otc,0.000
santa_cruz,2026-04-03,Fiambres,-0.088
santa_cruz,2026-04-03,Frutas y Verduras,1.871
santa_cruz,2026-04-03,Granos y Hortalizas,0.072
santa_cruz,2026-04-03,Lácteos y Derivados,0.321
santa_cruz,2026-04-03,Panadería,0.376
santa_cruz,2026-04-03,Pastelería y Masas Típicas,0.446
cochabamba,2026-04-04,Abarrotes,-1.175
cochabamba,2026-04-04,Bazar,0.105
cochabamba,2026-04-04,Bebidas,-0.302
cochabamba,2026-04-04,Carnes,4.114
cochabamba,2026-04-04,Compuesto,-0.039
cochabamba,2026-04-04,Congelados,0.581
cochabamba,2026-04-04,Cuidado Personal,0.004
cochabamba,2026-04-04,Cuidado del Bebé,0.647
cochabamba,2026-04-04,Cuidado del Hogar,0.987
cochabamba,2026-04-04,Fiambres,0.267
cochabamba,2026-04-04,Frutas y Verduras,-6.471
cochabamba,2026-04-04,Granos y Hortalizas,0.150
cochabamba,2026-04-04,Lácteos y Derivados,0.614
cochabamba,2026-04-04,Panadería,0.281
cochabamba,2026-04-04,Pastelería y Masas Típicas,0.655
la_paz,2026-04-04,Abarrotes,-1.202
la_paz,2026-04-04,Bazar,0.110
la_paz,2026-04-04,Bebidas,-0.242
la_paz,2026-04-04,Carnes,5.678
la_paz,2026-04-04,Compuesto,0.333
la_paz,2026-04-04,Congelados,0.392
la_paz,2026-04-04,Cuidado Personal,-0.208
la_paz,2026-04-04,Cuidado del Bebé,0.181
la_paz,2026-04-04,Cuidado del Hogar,0.338
la_paz,2026-04-04,Fiambres,0.036
la_paz,2026-04-04,Frutas y Verduras,-0.289
la_paz,2026-04-04,Granos y Hortalizas,0.254
la_paz,2026-04-04,Lácteos y Derivados,0.772
la_paz,2026-04-04,Panadería,0.305
la_paz,2026-04-04,Pastelería y Masas Típicas,0.612
santa_cruz,2026-04-04,Abarrotes,0.004
santa_cruz,2026-04-04,Bazar,0.370
santa_cruz,2026-04-04,Bebidas,0.361
santa_cruz,2026-04-04,Carnes,1.470
santa_cruz,2026-04-04,Compuesto,0.479
santa_cruz,2026-04-04,Congelados,1.027
santa_cruz,2026-04-04,Cuidado Personal,-0.061
santa_cruz,2026-04-04,Cuidado del Bebé,2.667
santa_cruz,2026-04-04,Cuidado del Hogar,0.047
santa_cruz,2026-04-04,Farmacia Otc,0.000
santa_cruz,2026-04-04,Fiambres,0.036
santa_cruz,2026-04-04,Frutas y Verduras,1.871
santa_cruz,2026-04-04,Granos y Hortalizas,0.072
santa_cruz,2026-04-04,Lácteos y Derivados,0.324
santa_cruz,2026-04-04,Panadería,0.375
santa_cruz,2026-04-04,Pastelería y Masas Típicas,0.446
cochabamba,2026-04-05,Abarrotes,-1.174
cochabamba,2026-04-05,Bazar,0.105
cochabamba,2026-04-05,Bebidas,-0.287
cochabamba,2026-04-05,Carnes,4.114
cochabamba,2026-04-05,Compuesto,-0.028
cochabamba,2026-04-05,Congelados,0.581
cochabamba,2026-04-05,Cuidado Personal,0.004
cochabamba,2026-04-05,Cuidado del Bebé,0.647
cochabamba,2026-04-05,Cuidado del Hogar,0.987
cochabamba,2026-04-05,Fiambres,0.265
cochabamba,2026-04-05,Frutas y Verduras,-6.471
cochabamba,2026-04-05,Granos y Hortalizas,0.150
cochabamba,2026-04-05,Lácteos y Derivados,0.673
cochabamba,2026-04-05,Panadería,0.280
cochabamba,2026-04-05,Pastelería y Masas Típicas,0.655
la_paz,2026-04-05,Abarrotes,-1.201
la_paz,2026-04-05,Bazar,0.110
la_paz,2026-04-05,Bebidas,-0.248
la_paz,2026-04-05,Carnes,5.678
la_paz,2026-04-05,Compuesto,0.330
la_paz,2026-04-05,Congelados,0.189
la_paz,2026-04-05,Cuidado Personal,-0.208
la_paz,2026-04-05,Cuidado del Bebé,0.141
la_paz,2026-04-05,Cuidado del Hogar,0.338
la_paz,2026-04-05,Fiambres,-0.018
la_paz,2026-04-05,Frutas y Verduras,0.023
la_paz,2026-04-05,Granos y Hortalizas,0.254
la_paz,2026-04-05,Lácteos y Derivados,0.626
la_paz,2026-04-05,Panadería,0.305
la_paz,2026-04-05,Pastelería y Masas Típicas,0.612
santa_cruz,2026-04-05,Abarrotes,0.050
santa_cruz,2026-04-05,Bazar,0.370
santa_cruz,2026-04-05,Bebidas,0.372
santa_cruz,2026-04-05,Carnes,0.589
santa_cruz,2026-04-05,Compuesto,0.482
santa_cruz,2026-04-05,Congelados,1.027
santa_cruz,2026-04-05,Cuidado Personal,-0.061
santa_cruz,2026-04-05,Cuidado del Bebé,2.667
santa_cruz,2026-04-05,Cuidado del Hogar,0.135
santa_cruz,2026-04-05,Farmacia Otc,0.000
santa_cruz,2026-04-05,Fiambres,0.065
santa_cruz,2026-04-05,Frutas y Verduras,1.871
santa_cruz,2026-04-05,Granos y Hortalizas,0.072
santa_cruz,2026-04-05,Lácteos y Derivados,0.324
santa_cruz,2026-04-05,Panadería,0.375
santa_cruz,2026-04-05,Pastelería y Masas Típicas,0.446
cochabamba,2026-04-06,Abarrotes,-0.888
cochabamba,2026-04-06,Bazar,0.105
cochabamba,2026-04-06,Bebidas,-0.030
cochabamba,2026-04-06,Carnes,3.782
cochabamba,2026-04-06,Compuesto,0.012
cochabamba,2026-04-06,Congelados,0.581
cochabamba,2026-04-06,Cuidado Personal,0.004
cochabamba,2026-04-06,Cuidado del Bebé,0.647
cochabamba,2026-04-06,Cuidado del Hogar,0.964
cochabamba,2026-04-06,Fiambres,0.271
cochabamba,2026-04-06,Frutas y Verduras,-6.471
cochabamba,2026-04-06,Granos y Hortalizas,0.150
cochabamba,2026-04-06,Lácteos y Derivados,0.665
cochabamba,2026-04-06,Panadería,0.280
cochabamba,2026-04-06,Pastelería y Masas Típicas,0.655
la_paz,2026-04-06,Abarrotes,-0.906
la_paz,2026-04-06,Bazar,0.110
la_paz,2026-04-06,Bebidas,-0.039
la_paz,2026-04-06,Carnes,5.678
la_paz,2026-04-06,Compuesto,0.397
la_paz,2026-04-06,Congelados,0.189
la_paz,2026-04-06,Cuidado Personal,-0.208
la_paz,2026-04-06,Cuidado del Bebé,0.141
la_paz,2026-04-06,Cuidado del Hogar,0.306
la_paz,2026-04-06,Fiambres,-0.018
la_paz,2026-04-06,Frutas y Verduras,0.023
la_paz,2026-04-06,Granos y Hortalizas,0.254
la_paz,2026-04-06,Lácteos y Derivados,0.647
la_paz,2026-04-06,Panadería,0.305
la_paz,2026-04-06,Pastelería y Masas Típicas,0.612
santa_cruz,2026-04-06,Abarrotes,0.050
santa_cruz,2026-04-06,Bazar,0.370
santa_cruz,2026-04-06,Bebidas,0.376
santa_cruz,2026-04-06,Carnes,0.589
santa_cruz,2026-04-06,Compuesto,0.473
santa_cruz,2026-04-06,Congelados,1.011
santa_cruz,2026-04-06,Cuidado Personal,-0.046
santa_cruz,2026-04-06,Cuidado del Bebé,2.667
santa_cruz,2026-04-06,Cuidado del Hogar,0.055
santa_cruz,2026-04-06,Farmacia Otc,0.000
santa_cruz,2026-04-06,Fiambres,0.065
santa_cruz,2026-04-06,Frutas y Verduras,1.871
santa_cruz,2026-04-06,Granos y Hortalizas,0.072
santa_cruz,2026-04-06,Lácteos y Derivados,0.324
santa_cruz,2026-04-06,Panadería,0.375
santa_cruz,2026-04-06,Pastelería y Masas Típicas,0.446
cochabamba,2026-04-07,Abarrotes,-0.888
cochabamba,2026-04-07,Bazar,0.143
cochabamba,2026-04-07,Bebidas,-0.030
cochabamba,2026-04-07,Carnes,3.763
cochabamba,2026-04-07,Compuesto,0.120
cochabamba,2026-04-07,Congelados,0.602
cochabamba,2026-04-07,Cuidado Personal,0.004
cochabamba,2026-04-07,Cuidado del Bebé,0.647
cochabamba,2026-04-07,Cuidado del Hogar,0.964
cochabamba,2026-04-07,Fiambres,0.271
cochabamba,2026-04-07,Frutas y Verduras,-2.758
cochabamba,2026-04-07,Granos y Hortalizas,0.150
cochabamba,2026-04-07,Lácteos y Derivados,0.665
cochabamba,2026-04-07,Panadería,0.280
cochabamba,2026-04-07,Pastelería y Masas Típicas,0.655
la_paz,2026-04-07,Abarrotes,-0.901
la_paz,2026-04-07,Bazar,0.187
la_paz,2026-04-07,Bebidas,-0.039
la_paz,2026-04-07,Carnes,4.504
la_paz,2026-04-07,Compuesto,0.317
la_paz,2026-04-07,Congelados,0.189
la_paz,2026-04-07,Cuidado Personal,-0.208
la_paz,2026-04-07,Cuidado del Bebé,0.141
la_paz,2026-04-07,Cuidado del Hogar,0.306
la_paz,2026-04-07,Fiambres,0.075
la_paz,2026-04-07,Frutas y Verduras,-0.115
la_paz,2026-04-07,Granos y Hortalizas,0.254
la_paz,2026-04-07,Lácteos y Derivados,0.440
la_paz,2026-04-07,Panadería,0.305
la_paz,2026-04-07,Pastelería y Masas Típicas,0.612
santa_cruz,2026-04-07,Abarrotes,0.145
santa_cruz,2026-04-07,Bazar,0.369
santa_cruz,2026-04-07,Bebidas,0.383
santa_cruz,2026-04-07,Carnes,0.002
santa_cruz,2026-04-07,Compuesto,0.486
santa_cruz,2026-04-07,Congelados,1.055
santa_cruz,2026-04-07,Cuidado Personal,-0.062
santa_cruz,2026-04-07,Cuidado del Bebé,2.671
santa_cruz,2026-04-07,Cuidado del Hogar,0.055
santa_cruz,2026-04-07,Farmacia Otc,0.000
santa_cruz,2026-04-07,Fiambres,0.157
santa_cruz,2026-04-07,Frutas y Verduras,1.871
santa_cruz,2026-04-07,Granos y Hortalizas,0.072
santa_cruz,2026-04-07,Lácteos y Derivados,0.333
santa_cruz,2026-04-07,Panadería,0.375
santa_cruz,2026-04-07,Pastelería y Masas Típicas,0.446
cochabamba,2026-04-08,Abarrotes,-1.048
cochabamba,2026-04-08,Bazar,0.181
cochabamba,2026-04-08,Bebidas,-0.059
cochabamba,2026-04-08,Carnes,3.219
cochabamba,2026-04-08,Compuesto,0.480
cochabamba,2026-04-08,Congelados,0.963
cochabamba,2026-04-08,Cuidado Personal,-0.003
cochabamba,2026-04-08,Cuidado del Bebé,0.550
cochabamba,2026-04-08,Cuidado del Hogar,0.967
cochabamba,2026-04-08,Fiambres,0.292
cochabamba,2026-04-08,Frutas y Verduras,-3.466
cochabamba,2026-04-08,Granos y Hortalizas,0.150
cochabamba,2026-04-08,Lácteos y Derivados,2.717
cochabamba,2026-04-08,Panadería,0.283
cochabamba,2026-04-08,Pastelería y Masas Típicas,0.655
la_paz,2026-04-08,Abarrotes,-1.094
la_paz,2026-04-08,Bazar,0.206
la_paz,2026-04-08,Bebidas,-0.106
la_paz,2026-04-08,Carnes,3.798
la_paz,2026-04-08,Compuesto,0.337
la_paz,2026-04-08,Congelados,0.264
la_paz,2026-04-08,Cuidado Personal,-0.222
la_paz,2026-04-08,Cuidado del Bebé,0.090
la_paz,2026-04-08,Cuidado del Hogar,0.306
la_paz,2026-04-08,Fiambres,0.075
la_paz,2026-04-08,Frutas y Verduras,0.210
la_paz,2026-04-08,Granos y Hortalizas,0.030
la_paz,2026-04-08,Lácteos y Derivados,2.019
la_paz,2026-04-08,Panadería,0.321
la_paz,2026-04-08,Pastelería y Masas Típicas,0.612
santa_cruz,2026-04-08,Abarrotes,0.165
santa_cruz,2026-04-08,Bazar,0.369
santa_cruz,2026-04-08,Bebidas,0.383
santa_cruz,2026-04-08,Carnes,0.002
santa_cruz,2026-04-08,Compuesto,0.613
santa_cruz,2026-04-08,Congelados,1.121
santa_cruz,2026-04-08,Cuidado Personal,-0.254
santa_cruz,2026-04-08,Cuidado del Bebé,0.221
santa_cruz,2026-04-08,Cuidado del Hogar,-0.011
santa_cruz,2026-04-08,Farmacia Otc,0.000
santa_cruz,2026-04-08,Fiambres,0.315
santa_cruz,2026-04-08,Frutas y Verduras,1.704
santa_cruz,2026-04-08,Granos y Hortalizas,0.072
santa_cruz,2026-04-08,Lácteos y Derivados,2.193
santa_cruz,2026-04-08,Panadería,0.373
santa_cruz,2026-04-08,Pastelería y Masas Típicas,0.481
cochabamba,2026-04-09,Abarrotes,-1.054
cochabamba,2026-04-09,Bazar,0.181
cochabamba,2026-04-09,Bebidas,-0.059
cochabamba,2026-04-09,Carnes,3.219
cochabamba,2026-04-09,Compuesto,0.416
cochabamba,2026-04-09,Congelados,0.969
cochabamba,2026-04-09,Cuidado Personal,-0.004
cochabamba,2026-04-09,Cuidado del Bebé,-0.544
cochabamba,2026-04-09,Cuidado del Hogar,0.967
cochabamba,2026-04-09,Fiambres,0.062
cochabamba,2026-04-09,Frutas y Verduras,-3.466
cochabamba,2026-04-09,Granos y Hortalizas,0.150
cochabamba,2026-04-09,Lácteos y Derivados,2.716
cochabamba,2026-04-09,Panadería,0.277
cochabamba,2026-04-09,Pastelería y Masas Típicas,0.655
la_paz,2026-04-09,Abarrotes,-1.101
la_paz,2026-04-09,Bazar,0.206
la_paz,2026-04-09,Bebidas,-0.106
la_paz,2026-04-09,Carnes,3.798
la_paz,2026-04-09,Compuesto,0.321
la_paz,2026-04-09,Congelados,0.215
la_paz,2026-04-09,Cuidado Personal,-0.225
la_paz,2026-04-09,Cuidado del Bebé,-0.918
la_paz,2026-04-09,Cuidado del Hogar,0.306
la_paz,2026-04-09,Fiambres,0.085
la_paz,2026-04-09,Frutas y Verduras,0.446
la_paz,2026-04-09,Granos y Hortalizas,0.030
la_paz,2026-04-09,Lácteos y Derivados,2.000
la_paz,2026-04-09,Panadería,0.297
la_paz,2026-04-09,Pastelería y Masas Típicas,0.612
santa_cruz,2026-04-09,Abarrotes,0.138
santa_cruz,2026-04-09,Bazar,0.369
santa_cruz,2026-04-09,Bebidas,0.383
santa_cruz,2026-04-09,Carnes,-0.178
santa_cruz,2026-04-09,Compuesto,0.560
santa_cruz,2026-04-09,Congelados,0.891
santa_cruz,2026-04-09,Cuidado Personal,-0.388
santa_cruz,2026-04-09,Cuidado del Bebé,0.221
santa_cruz,2026-04-09,Cuidado del Hogar,-0.118
santa_cruz,2026-04-09,Farmacia Otc,0.000
santa_cruz,2026-04-09,Fiambres,0.270
santa_cruz,2026-04-09,Frutas y Verduras,1.704
santa_cruz,2026-04-09,Granos y Hortalizas,0.072
santa_cruz,2026-04-09,Lácteos y Derivados,2.187
santa_cruz,2026-04-09,Panadería,0.373
santa_cruz,2026-04-09,Pastelería y Masas Típicas,0.537
cochabamba,2026-04-10,Abarrotes,-1.314
cochabamba,2026-04-10,Bazar,0.231
cochabamba,2026-04-10,Bebidas,-0.168
cochabamba,2026-04-10,Carnes,3.193
cochabamba,2026-04-10,Compuesto,0.431
cochabamba,2026-04-10,Congelados,1.005
cochabamba,2026-04-10,Cuidado Personal,-0.224
cochabamba,2026-04-10,Cuidado del Bebé,-0.990
cochabamba,2026-04-10,Cuidado del Hogar,0.238
cochabamba,2026-04-10,Fiambres,0.088
cochabamba,2026-04-10,Frutas y Verduras,0.353
cochabamba,2026-04-10,Granos y Hortalizas,0.150
cochabamba,2026-04-10,Lácteos y Derivados,2.716
cochabamba,2026-04-10,Panadería,0.277
cochabamba,2026-04-10,Pastelería y Masas Típicas,0.655
la_paz,2026-04-10,Abarrotes,-1.373
la_paz,2026-04-10,Bazar,0.252
la_paz,2026-04-10,Bebidas,-0.204
la_paz,2026-04-10,Carnes,4.128
la_paz,2026-04-10,Compuesto,0.172
la_paz,2026-04-10,Congelados,0.167
la_paz,2026-04-10,Cuidado Personal,-0.489
la_paz,2026-04-10,Cuidado del Bebé,-2.392
la_paz,2026-04-10,Cuidado del Hogar,-0.251
la_paz,2026-04-10,Fiambres,-0.117
la_paz,2026-04-10,Frutas y Verduras,0.453
la_paz,2026-04-10,Granos y Hortalizas,0.030
la_paz,2026-04-10,Lácteos y Derivados,2.148
la_paz,2026-04-10,Panadería,0.297
la_paz,2026-04-10,Pastelería y Masas Típicas,0.612
santa_cruz,2026-04-10,Abarrotes,0.129
santa_cruz,2026-04-10,Bazar,0.387
santa_cruz,2026-04-10,Bebidas,0.384
santa_cruz,2026-04-10,Carnes,0.285
santa_cruz,2026-04-10,Compuesto,0.587
santa_cruz,2026-04-10,Congelados,0.892
santa_cruz,2026-04-10,Cuidado Personal,-0.327
santa_cruz,2026-04-10,Cuidado del Bebé,0.282
santa_cruz,2026-04-10,Cuidado del Hogar,-0.115
santa_cruz,2026-04-10,Farmacia Otc,0.000
santa_cruz,2026-04-10,Fiambres,0.287
santa_cruz,2026-04-10,Frutas y Verduras,1.704
santa_cruz,2026-04-10,Granos y Hortalizas,0.072
santa_cruz,2026-04-10,Lácteos y Derivados,2.244
santa_cruz,2026-04-10,Panadería,0.373
santa_cruz,2026-04-10,Pastelería y Masas Típicas,0.607
cochabamba,2026-04-11,Abarrotes,-1.318
cochabamba,2026-04-11,Bazar,0.259
cochabamba,2026-04-11,Bebidas,0.214
cochabamba,2026-04-11,Carnes,3.202
cochabamba,2026-04-11,Compuesto,0.456
cochabamba,2026-04-11,Congelados,1.005
cochabamba,2026-04-11,Cuidado Personal,-0.217
cochabamba,2026-04-11,Cuidado del Bebé,-1.930
cochabamba,2026-04-11,Cuidado del Hogar,0.251
cochabamba,2026-04-11,Fiambres,0.088
cochabamba,2026-04-11,Frutas y Verduras,0.353
cochabamba,2026-04-11,Granos y Hortalizas,0.150
cochabamba,2026-04-11,Lácteos y Derivados,2.839
cochabamba,2026-04-11,Panadería,0.240
cochabamba,2026-04-11,Pastelería y Masas Típicas,0.657
la_paz,2026-04-11,Abarrotes,-1.388
la_paz,2026-04-11,Bazar,0.252
la_paz,2026-04-11,Bebidas,0.192
la_paz,2026-04-11,Carnes,2.907
la_paz,2026-04-11,Compuesto,0.165
la_paz,2026-04-11,Congelados,0.169
la_paz,2026-04-11,Cuidado Personal,-0.474
la_paz,2026-04-11,Cuidado del Bebé,-2.392
la_paz,2026-04-11,Cuidado del Hogar,-0.226
la_paz,2026-04-11,Fiambres,-0.116
la_paz,2026-04-11,Frutas y Verduras,0.673
la_paz,2026-04-11,Granos y Hortalizas,0.030
la_paz,2026-04-11,Lácteos y Derivados,2.161
la_paz,2026-04-11,Panadería,0.297
la_paz,2026-04-11,Pastelería y Masas Típicas,0.609
santa_cruz,2026-04-11,Abarrotes,0.047
santa_cruz,2026-04-11,Bazar,0.387
santa_cruz,2026-04-11,Bebidas,0.365
santa_cruz,2026-04-11,Carnes,0.694
santa_cruz,2026-04-11,Compuesto,0.565
santa_cruz,2026-04-11,Congelados,0.892
santa_cruz,2026-04-11,Cuidado Personal,-0.349
santa_cruz,2026-04-11,Cuidado del Bebé,0.223
santa_cruz,2026-04-11,Cuidado del Hogar,-0.266
santa_cruz,2026-04-11,Farmacia Otc,0.000
santa_cruz,2026-04-11,Fiambres,0.294
santa_cruz,2026-04-11,Frutas y Verduras,1.704
santa_cruz,2026-04-11,Granos y Hortalizas,0.072
santa_cruz,2026-04-11,Lácteos y Derivados,2.264
santa_cruz,2026-04-11,Panadería,0.373
santa_cruz,2026-04-11,Pastelería y Masas Típicas,0.607
cochabamba,2026-04-12,Abarrotes,-1.264
cochabamba,2026-04-12,Bazar,0.259
cochabamba,2026-04-12,Bebidas,0.239
cochabamba,2026-04-12,Carnes,3.181
cochabamba,2026-04-12,Compuesto,0.422
cochabamba,2026-04-12,Congelados,1.005
cochabamba,2026-04-12,Cuidado Personal,-0.218
cochabamba,2026-04-12,Cuidado del Bebé,-1.930
cochabamba,2026-04-12,Cuidado del Hogar,0.245
cochabamba,2026-04-12,Fiambres,0.088
cochabamba,2026-04-12,Frutas y Verduras,-1.150
cochabamba,2026-04-12,Granos y Hortalizas,0.150
cochabamba,2026-04-12,Lácteos y Derivados,2.832
cochabamba,2026-04-12,Panadería,0.240
cochabamba,2026-04-12,Pastelería y Masas Típicas,0.657
la_paz,2026-04-12,Abarrotes,-1.354
la_paz,2026-04-12,Bazar,0.252
la_paz,2026-04-12,Bebidas,0.202
la_paz,2026-04-12,Carnes,2.907
la_paz,2026-04-12,Compuesto,0.170
la_paz,2026-04-12,Congelados,0.169
la_paz,2026-04-12,Cuidado Personal,-0.474
la_paz,2026-04-12,Cuidado del Bebé,-2.392
la_paz,2026-04-12,Cuidado del Hogar,-0.231
la_paz,2026-04-12,Fiambres,-0.116
la_paz,2026-04-12,Frutas y Verduras,0.673
la_paz,2026-04-12,Granos y Hortalizas,0.030
